grn_id,po_id,line_item_id,vendor_id,project_id,material_id,receipt_date,qty_delivered,qty_accepted,qty_rejected,grn_status,inspection_result,inspection_certificate,delivery_note_ref,storage_location,received_by,remarks,damage_flag,temperature_check,created_date
GRN-2019-0000832,PO-2024-0000233,PO-2024-0000233-L004,VND-000051,PRJ-2024-00187,MAT-00000646,2019-02-09,136,136,0,INSPECTED,PASSED,CERT-11306458,DN-024UME,SITE-B-WAREHOUSE-SEC-06,David Robinson,,False,False,2019-02-09
GRN-2022-0000833,PO-2024-0000067,PO-2024-0000067-L006,VND-000814,PRJ-2022-00894,MAT-00000369,2022-04-27,291,149,142,PARTIALLY_ACCEPTED,PASSED,CERT-29674031,DN-597ISU,SITE-E-WAREHOUSE-SEC-05,Toni Whitaker,,False,False,2022-04-27
GRN-2021-0000834,PO-2019-0000160,PO-2019-0000160-L004,VND-000302,PRJ-2019-00053,MAT-00000392,2021-05-10,250,250,0,INSPECTED,PASSED,CERT-57328711,DN-572NNS,SITE-C-WAREHOUSE-SEC-04,Angelica Webb,,False,False,2021-05-10
GRN-2024-0000835,PO-2020-0000778,PO-2020-0000778-L008,VND-000881,PRJ-2022-00400,MAT-00000131,2024-12-17,139,139,0,ACCEPTED,PASSED,CERT-29850853,DN-232MFG,SITE-E-WAREHOUSE-SEC-06,Terri Snyder,,False,False,2024-12-17
GRN-2020-0000836,PO-2019-0000303,PO-2019-0000303-L001,VND-000991,PRJ-2024-00218,MAT-00000772,2020-07-03,499,221,278,PARTIALLY_ACCEPTED,PASSED,CERT-60704539,DN-338DBW,SITE-B-WAREHOUSE-SEC-06,Heather Moore,,False,False,2020-07-03
GRN-2024-0000837,PO-2023-0000100,PO-2023-0000100-L004,VND-000093,PRJ-2019-00462,MAT-00000042,2024-05-15,90,0,90,REJECTED,FAILED,,DN-801VBH,SITE-C-WAREHOUSE-SEC-03,Barbara Walker,,False,False,2024-05-15
GRN-2019-0000838,PO-2019-0000889,PO-2019-0000889-L003,VND-000735,PRJ-2023-00248,MAT-00000230,2019-08-21,222,222,0,ACCEPTED,PASSED,CERT-11118688,DN-455XCX,SITE-E-WAREHOUSE-SEC-03,Debra Hernandez,,False,False,2019-08-21
GRN-2020-0000839,PO-2020-0000612,PO-2020-0000612-L005,VND-000022,PRJ-2023-00346,MAT-00000863,2020-09-06,156,156,0,ACCEPTED,PASSED,CERT-12092776,DN-891TDC,SITE-C-WAREHOUSE-SEC-01,Tonya Campos,,False,False,2020-09-06
GRN-2019-0000840,PO-2021-0000399,PO-2021-0000399-L009,VND-000317,PRJ-2020-00936,MAT-00000350,2019-01-01,428,428,0,ACCEPTED,PASSED,CERT-48019256,DN-199YGJ,SITE-A-WAREHOUSE-SEC-03,Brian Soto,,False,False,2019-01-01
GRN-2023-0000841,PO-2019-0000441,PO-2019-0000441-L015,VND-000251,PRJ-2022-00017,MAT-00000658,2023-04-11,376,376,0,RECEIVED,FAILED,,DN-352UST,SITE-D-WAREHOUSE-SEC-05,Jonathan Oconnor,,True,False,2023-04-11
GRN-2020-0000842,PO-2023-0000853,PO-2023-0000853-L007,VND-000092,PRJ-2024-00067,MAT-00000289,2020-02-20,463,463,0,ACCEPTED,PASSED,CERT-33260196,DN-125VIH,SITE-C-WAREHOUSE-SEC-03,Jessica Perry,,False,False,2020-02-20
GRN-2023-0000843,PO-2020-0000849,PO-2020-0000849-L016,VND-000308,PRJ-2022-00006,MAT-00000038,2023-04-13,284,284,0,RECEIVED,PASSED,CERT-86056500,DN-037VSG,SITE-C-WAREHOUSE-SEC-03,Derek Espinoza,,False,False,2023-04-13
GRN-2025-0000844,PO-2019-0000303,PO-2019-0000303-L008,VND-000991,PRJ-2024-00218,MAT-00000070,2025-06-10,356,356,0,ACCEPTED,PASSED,CERT-72864748,DN-653JWW,SITE-E-WAREHOUSE-SEC-06,Rachel Taylor,,False,False,2025-06-10
GRN-2022-0000845,PO-2021-0000803,PO-2021-0000803-L008,VND-000078,PRJ-2019-00239,MAT-00000434,2022-11-11,46,9,37,PARTIALLY_ACCEPTED,PASSED,CERT-60078131,DN-666DHY,SITE-C-WAREHOUSE-SEC-02,Terri Ramos,Response military attorney.,False,False,2022-11-11
GRN-2021-0000846,PO-2021-0000399,PO-2021-0000399-L009,VND-000317,PRJ-2020-00936,MAT-00000350,2021-08-25,4,4,0,ACCEPTED,PASSED,CERT-21362751,DN-556XKB,SITE-E-WAREHOUSE-SEC-04,Peter Keller,Total around place.,False,False,2021-08-25
GRN-2021-0000847,PO-2021-0000140,PO-2021-0000140-L001,VND-000799,PRJ-2023-00220,MAT-00000781,2021-02-01,170,170,0,ACCEPTED,PASSED,CERT-78561216,DN-846ZRS,SITE-A-WAREHOUSE-SEC-06,Elizabeth Newton,,False,False,2021-02-01
GRN-2020-0000848,PO-2021-0000594,PO-2021-0000594-L007,VND-000515,PRJ-2024-00280,MAT-00000069,2020-11-23,346,346,0,INSPECTED,PASSED,CERT-10865811,DN-504HNJ,SITE-B-WAREHOUSE-SEC-03,Jill Harris,,False,False,2020-11-23
GRN-2019-0000849,PO-2024-0000655,PO-2024-0000655-L001,VND-000477,PRJ-2023-00675,MAT-00000026,2019-04-15,127,127,0,ACCEPTED,PASSED,CERT-77887931,DN-899PCS,SITE-A-WAREHOUSE-SEC-04,Robert Wong,,False,False,2019-04-15
GRN-2022-0000850,PO-2022-0000331,PO-2022-0000331-L001,VND-000696,PRJ-2024-00718,MAT-00000920,2022-12-03,134,113,21,PARTIALLY_ACCEPTED,PASSED,CERT-95388938,DN-341CIV,SITE-E-WAREHOUSE-SEC-01,Nathan Hobbs,Yeah exist behavior necessary miss serious.,False,False,2022-12-03
GRN-2020-0000851,PO-2021-0000413,PO-2021-0000413-L011,VND-000938,PRJ-2019-00841,MAT-00000514,2020-05-28,246,246,0,INSPECTED,PASSED,CERT-89022539,DN-200YIL,SITE-C-WAREHOUSE-SEC-06,Ronnie Torres,,False,False,2020-05-28
GRN-2024-0000852,PO-2023-0000873,PO-2023-0000873-L012,VND-000038,PRJ-2024-00556,MAT-00000720,2024-05-25,15,15,0,ACCEPTED,PASSED,CERT-11479031,DN-681UDX,SITE-D-WAREHOUSE-SEC-01,Jordan Martinez,,True,False,2024-05-25
GRN-2024-0000853,PO-2024-0000305,PO-2024-0000305-L030,VND-000947,PRJ-2019-00676,MAT-00000180,2024-08-27,72,72,0,ACCEPTED,PASSED,CERT-31248616,DN-174KVA,SITE-D-WAREHOUSE-SEC-03,William Trujillo,,False,False,2024-08-27
GRN-2021-0000854,PO-2024-0000437,PO-2024-0000437-L014,VND-000237,PRJ-2020-00759,MAT-00000926,2021-03-19,336,336,0,RECEIVED,PASSED,CERT-55538877,DN-998MOW,SITE-C-WAREHOUSE-SEC-06,Michael Briggs,,False,False,2021-03-19
GRN-2025-0000855,PO-2019-0000439,PO-2019-0000439-L005,VND-000711,PRJ-2023-00346,MAT-00000563,2025-11-27,430,430,0,RECEIVED,CONDITIONAL,CERT-91314709,DN-926HVP,SITE-D-WAREHOUSE-SEC-04,Jose Lee,,False,False,2025-11-27
GRN-2025-0000856,PO-2019-0000042,PO-2019-0000042-L013,VND-000399,PRJ-2023-00205,MAT-00000428,2025-10-25,490,490,0,ACCEPTED,PASSED,CERT-64193609,DN-571JTB,SITE-C-WAREHOUSE-SEC-05,Angela Brown,Live land hard.,True,False,2025-10-25
GRN-2020-0000857,PO-2020-0000586,PO-2020-0000586-L011,VND-000582,PRJ-2021-00031,MAT-00000195,2020-04-28,166,166,0,ACCEPTED,PASSED,CERT-33353610,DN-869JHX,SITE-B-WAREHOUSE-SEC-01,Dennis Porter,,False,False,2020-04-28
GRN-2019-0000858,PO-2021-0000399,PO-2021-0000399-L018,VND-000317,PRJ-2020-00936,MAT-00000989,2019-07-11,38,29,9,PARTIALLY_ACCEPTED,PASSED,CERT-33362909,DN-677UAK,SITE-E-WAREHOUSE-SEC-06,Cameron Dawson,,False,False,2019-07-11
GRN-2024-0000859,PO-2020-0000920,PO-2020-0000920-L007,VND-000062,PRJ-2023-00799,MAT-00000057,2024-05-26,348,348,0,ACCEPTED,PASSED,CERT-68258950,DN-288HSN,SITE-B-WAREHOUSE-SEC-02,Andrew Moore,,False,False,2024-05-26
GRN-2023-0000860,PO-2021-0000803,PO-2021-0000803-L004,VND-000078,PRJ-2019-00239,MAT-00000322,2023-03-13,415,415,0,INSPECTED,PASSED,CERT-86275267,DN-851MAH,SITE-A-WAREHOUSE-SEC-03,Kenneth Williams,,False,False,2023-03-13
GRN-2024-0000861,PO-2023-0000684,PO-2023-0000684-L006,VND-000643,PRJ-2022-00411,MAT-00000979,2024-04-16,427,427,0,ACCEPTED,PASSED,CERT-57846632,DN-215TXT,SITE-E-WAREHOUSE-SEC-04,Alfred Thomas,,False,False,2024-04-16
GRN-2019-0000862,PO-2024-0000162,PO-2024-0000162-L006,VND-000462,PRJ-2023-00390,MAT-00000839,2019-03-07,41,41,0,RECEIVED,PASSED,CERT-76936024,DN-960TSN,SITE-E-WAREHOUSE-SEC-03,Patrick Smith,,False,False,2019-03-07
GRN-2020-0000863,PO-2020-0000724,PO-2020-0000724-L009,VND-000967,PRJ-2023-00979,MAT-00000306,2020-07-02,361,361,0,INSPECTED,CONDITIONAL,CERT-20036415,DN-851CAE,SITE-A-WAREHOUSE-SEC-02,Krystal Mccullough,,False,False,2020-07-02
GRN-2023-0000864,PO-2020-0000751,PO-2020-0000751-L006,VND-000345,PRJ-2023-00480,MAT-00000925,2023-02-26,457,457,0,ACCEPTED,PASSED,CERT-45306385,DN-679IWI,SITE-E-WAREHOUSE-SEC-04,Julia Cole,,True,False,2023-02-26
GRN-2020-0000865,PO-2024-0000915,PO-2024-0000915-L011,VND-000220,PRJ-2022-00123,MAT-00000165,2020-06-17,419,419,0,INSPECTED,PASSED,CERT-85679497,DN-725FZN,SITE-A-WAREHOUSE-SEC-02,Jennifer Hall,,False,False,2020-06-17
GRN-2019-0000866,PO-2022-0000974,PO-2022-0000974-L001,VND-000606,PRJ-2019-00698,MAT-00000373,2019-10-10,476,42,434,PARTIALLY_ACCEPTED,PASSED,CERT-15602379,DN-658CQC,SITE-D-WAREHOUSE-SEC-02,Maria Cline,Occur someone religious.,False,False,2019-10-10
GRN-2021-0000867,PO-2019-0000441,PO-2019-0000441-L028,VND-000251,PRJ-2022-00017,MAT-00000985,2021-01-11,117,0,117,REJECTED,FAILED,,DN-818FMN,SITE-A-WAREHOUSE-SEC-01,Nina Bernard,,False,False,2021-01-11
GRN-2024-0000868,PO-2024-0000128,PO-2024-0000128-L009,VND-000228,PRJ-2024-00321,MAT-00000464,2024-07-12,393,393,0,RECEIVED,PASSED,CERT-83758671,DN-837GBH,SITE-B-WAREHOUSE-SEC-04,Kim Rivers,Skill early relationship thought.,False,False,2024-07-12
GRN-2021-0000869,PO-2022-0000974,PO-2022-0000974-L007,VND-000606,PRJ-2019-00698,MAT-00000429,2021-02-17,119,119,0,RECEIVED,PASSED,CERT-81969904,DN-718MUZ,SITE-E-WAREHOUSE-SEC-01,Katherine Peck,,False,True,2021-02-17
GRN-2024-0000870,PO-2020-0000507,PO-2020-0000507-L005,VND-000415,PRJ-2020-00309,MAT-00000352,2024-05-24,93,93,0,RECEIVED,PASSED,CERT-97940656,DN-562ABH,SITE-A-WAREHOUSE-SEC-03,David Wilson,,False,False,2024-05-24
GRN-2022-0000871,PO-2019-0000390,PO-2019-0000390-L007,VND-000999,PRJ-2023-00587,MAT-00000184,2022-10-06,481,481,0,RECEIVED,PASSED,CERT-57910133,DN-182SJL,SITE-B-WAREHOUSE-SEC-04,Brandon Parker,,False,False,2022-10-06
GRN-2021-0000872,PO-2019-0000608,PO-2019-0000608-L004,VND-000657,PRJ-2022-00877,MAT-00000612,2021-09-27,126,0,126,REJECTED,FAILED,,DN-620NUL,SITE-C-WAREHOUSE-SEC-03,Anthony Price,,False,False,2021-09-27
GRN-2024-0000873,PO-2020-0000205,PO-2020-0000205-L009,VND-000346,PRJ-2021-00089,MAT-00000560,2024-09-23,71,71,0,INSPECTED,PASSED,CERT-38289021,DN-526UQY,SITE-B-WAREHOUSE-SEC-03,Stephanie Williams,Sell only manage sell.,False,False,2024-09-23
GRN-2019-0000874,PO-2019-0000791,PO-2019-0000791-L009,VND-000924,PRJ-2020-00142,MAT-00000551,2019-01-11,59,59,0,ACCEPTED,PASSED,CERT-88952257,DN-614DUD,SITE-D-WAREHOUSE-SEC-01,Ana Johnson,,False,True,2019-01-11
GRN-2021-0000875,PO-2020-0000778,PO-2020-0000778-L006,VND-000881,PRJ-2022-00400,MAT-00000272,2021-08-16,197,0,197,REJECTED,FAILED,,DN-304JLR,SITE-A-WAREHOUSE-SEC-02,Phillip Pearson,,False,True,2021-08-16
GRN-2021-0000876,PO-2021-0000803,PO-2021-0000803-L012,VND-000078,PRJ-2019-00239,MAT-00000341,2021-06-22,312,312,0,RECEIVED,PASSED,CERT-13670202,DN-249ACF,SITE-C-WAREHOUSE-SEC-05,Kathryn Patton,,False,False,2021-06-22
GRN-2022-0000877,PO-2021-0000455,PO-2021-0000455-L002,VND-000323,PRJ-2020-00142,MAT-00000147,2022-10-11,56,56,0,RECEIVED,CONDITIONAL,CERT-48576654,DN-258KYP,SITE-D-WAREHOUSE-SEC-06,Jessica Buck,,False,False,2022-10-11
GRN-2023-0000878,PO-2022-0000447,PO-2022-0000447-L005,VND-000723,PRJ-2022-00149,MAT-00000493,2023-08-28,196,196,0,INSPECTED,FAILED,,DN-700DNS,SITE-B-WAREHOUSE-SEC-02,Carol Brown,,False,False,2023-08-28
GRN-2020-0000879,PO-2020-0000621,PO-2020-0000621-L006,VND-000323,PRJ-2019-00242,MAT-00000394,2020-05-20,316,316,0,ACCEPTED,PASSED,CERT-97648351,DN-749QRY,SITE-C-WAREHOUSE-SEC-03,Dr. Christy Pittman MD,,False,False,2020-05-20
GRN-2023-0000880,PO-2019-0000042,PO-2019-0000042-L015,VND-000399,PRJ-2023-00205,MAT-00000400,2023-01-09,237,237,0,INSPECTED,PASSED,CERT-58147073,DN-289ETF,SITE-D-WAREHOUSE-SEC-01,Bryce Taylor,,False,False,2023-01-09
GRN-2019-0000881,PO-2019-0000889,PO-2019-0000889-L003,VND-000735,PRJ-2023-00248,MAT-00000230,2019-02-02,161,161,0,ACCEPTED,PASSED,CERT-47063466,DN-846NNG,SITE-D-WAREHOUSE-SEC-02,Emily Fleming,,False,False,2019-02-02
GRN-2020-0000882,PO-2019-0000441,PO-2019-0000441-L007,VND-000251,PRJ-2022-00017,MAT-00000076,2020-01-20,336,336,0,INSPECTED,PASSED,CERT-69097257,DN-547RPQ,SITE-B-WAREHOUSE-SEC-06,Mrs. Julia Greene,,True,False,2020-01-20
GRN-2019-0000883,PO-2020-0000205,PO-2020-0000205-L010,VND-000346,PRJ-2021-00089,MAT-00000674,2019-06-30,433,433,0,RECEIVED,PASSED,CERT-41500479,DN-020MEA,SITE-E-WAREHOUSE-SEC-06,Megan Gutierrez,,False,False,2019-06-30
GRN-2023-0000884,PO-2024-0000305,PO-2024-0000305-L015,VND-000947,PRJ-2019-00676,MAT-00000782,2023-12-15,422,422,0,ACCEPTED,PASSED,CERT-47994945,DN-768FYP,SITE-D-WAREHOUSE-SEC-01,Kimberly Stafford,Public good spend still group.,False,False,2023-12-15
GRN-2021-0000885,PO-2022-0000965,PO-2022-0000965-L002,VND-000750,PRJ-2024-00770,MAT-00000723,2021-05-31,499,499,0,ACCEPTED,PASSED,CERT-15987530,DN-201DXM,SITE-E-WAREHOUSE-SEC-01,Daniel Smith,,False,False,2021-05-31
GRN-2019-0000886,PO-2021-0000140,PO-2021-0000140-L016,VND-000799,PRJ-2023-00220,MAT-00000784,2019-10-25,380,261,119,PARTIALLY_ACCEPTED,PASSED,CERT-88206824,DN-453FNO,SITE-C-WAREHOUSE-SEC-02,Mitchell Young,Whose already manage region paper according.,False,False,2019-10-25
GRN-2024-0000887,PO-2024-0000305,PO-2024-0000305-L016,VND-000947,PRJ-2019-00676,MAT-00000485,2024-09-14,290,0,290,RETURNED,PASSED,CERT-66113763,DN-614KGF,SITE-E-WAREHOUSE-SEC-06,Cory Rodgers,,False,False,2024-09-14
GRN-2025-0000888,PO-2021-0000399,PO-2021-0000399-L007,VND-000317,PRJ-2020-00936,MAT-00000027,2025-05-18,163,163,0,ACCEPTED,PASSED,CERT-42753017,DN-992ELI,SITE-B-WAREHOUSE-SEC-05,Bethany Mahoney,,False,False,2025-05-18
GRN-2020-0000889,PO-2020-0000488,PO-2020-0000488-L002,VND-000150,PRJ-2024-00779,MAT-00000586,2020-07-28,228,228,0,ACCEPTED,PASSED,CERT-77866314,DN-384MRB,SITE-C-WAREHOUSE-SEC-01,Melissa Patel MD,Third ability interview pull practice take.,False,False,2020-07-28
GRN-2020-0000890,PO-2024-0000162,PO-2024-0000162-L016,VND-000462,PRJ-2023-00390,MAT-00000023,2020-07-27,65,32,33,PARTIALLY_ACCEPTED,PASSED,CERT-44934049,DN-566RHR,SITE-E-WAREHOUSE-SEC-06,Kathleen Holmes,,False,False,2020-07-27
GRN-2022-0000891,PO-2020-0000323,PO-2020-0000323-L015,VND-000846,PRJ-2022-00110,MAT-00000892,2022-04-12,396,396,0,ACCEPTED,PASSED,CERT-26212004,DN-030RAI,SITE-B-WAREHOUSE-SEC-04,Aaron Lee,,False,False,2022-04-12
GRN-2022-0000892,PO-2020-0000142,PO-2020-0000142-L012,VND-000315,PRJ-2023-00775,MAT-00000041,2022-03-27,13,12,1,PARTIALLY_ACCEPTED,PASSED,CERT-81042742,DN-190VOS,SITE-A-WAREHOUSE-SEC-02,Benjamin Wright,,False,False,2022-03-27
GRN-2022-0000893,PO-2023-0000577,PO-2023-0000577-L001,VND-000399,PRJ-2022-00111,MAT-00000308,2022-06-22,460,460,0,RECEIVED,PASSED,CERT-16071701,DN-254EOO,SITE-E-WAREHOUSE-SEC-05,John Morton,Something various subject east list when.,False,False,2022-06-22
GRN-2022-0000894,PO-2023-0000615,PO-2023-0000615-L002,VND-000952,PRJ-2023-00176,MAT-00000209,2022-12-25,245,245,0,INSPECTED,PASSED,CERT-89129152,DN-058YPE,SITE-B-WAREHOUSE-SEC-06,Lisa Duran,,False,True,2022-12-25
GRN-2019-0000895,PO-2019-0000889,PO-2019-0000889-L017,VND-000735,PRJ-2023-00248,MAT-00000186,2019-08-13,165,165,0,ACCEPTED,PASSED,CERT-47486955,DN-791FDC,SITE-B-WAREHOUSE-SEC-05,Steve Steele,,False,False,2019-08-13
GRN-2021-0000896,PO-2021-0000399,PO-2021-0000399-L004,VND-000317,PRJ-2020-00936,MAT-00000346,2021-08-07,433,433,0,ACCEPTED,PASSED,CERT-33946564,DN-207DTN,SITE-C-WAREHOUSE-SEC-03,Andrea Byrd,,True,False,2021-08-07
GRN-2024-0000897,PO-2024-0000471,PO-2024-0000471-L003,VND-000102,PRJ-2019-00614,MAT-00000889,2024-02-20,161,0,161,REJECTED,FAILED,,DN-804YZG,SITE-C-WAREHOUSE-SEC-03,Jennifer Hancock,,False,False,2024-02-20
GRN-2020-0000898,PO-2022-0000564,PO-2022-0000564-L006,VND-000987,PRJ-2021-00692,MAT-00000180,2020-12-07,474,119,355,PARTIALLY_ACCEPTED,PASSED,CERT-84110122,DN-907YDY,SITE-C-WAREHOUSE-SEC-02,Manuel Garcia,,False,True,2020-12-07
GRN-2019-0000899,PO-2023-0000684,PO-2023-0000684-L008,VND-000643,PRJ-2022-00411,MAT-00000039,2019-01-14,251,251,0,INSPECTED,PASSED,CERT-86660490,DN-078VLM,SITE-C-WAREHOUSE-SEC-02,Adam Reeves,,False,False,2019-01-14
GRN-2022-0000900,PO-2022-0000564,PO-2022-0000564-L013,VND-000987,PRJ-2021-00692,MAT-00000396,2022-08-16,62,0,62,REJECTED,FAILED,,DN-939IOG,SITE-D-WAREHOUSE-SEC-04,Jason Hardy,,False,False,2022-08-16
GRN-2019-0000901,PO-2021-0000043,PO-2021-0000043-L001,VND-000177,PRJ-2021-00797,MAT-00000037,2019-06-17,373,39,334,PARTIALLY_ACCEPTED,PASSED,CERT-70862915,DN-723IZC,SITE-B-WAREHOUSE-SEC-05,Eric Graham,,False,False,2019-06-17
GRN-2024-0000902,PO-2024-0000128,PO-2024-0000128-L013,VND-000228,PRJ-2024-00321,MAT-00000185,2024-12-27,478,478,0,ACCEPTED,PASSED,CERT-84916347,DN-549IXJ,SITE-E-WAREHOUSE-SEC-03,Eric Cooper,,False,True,2024-12-27
GRN-2024-0000903,PO-2024-0000305,PO-2024-0000305-L038,VND-000947,PRJ-2019-00676,MAT-00000178,2024-04-22,483,483,0,ACCEPTED,PASSED,CERT-75029451,DN-508LQR,SITE-B-WAREHOUSE-SEC-03,David Fuentes,,False,False,2024-04-22
GRN-2020-0000904,PO-2023-0000615,PO-2023-0000615-L007,VND-000952,PRJ-2023-00176,MAT-00000953,2020-04-19,384,0,384,REJECTED,FAILED,,DN-806WMM,SITE-A-WAREHOUSE-SEC-04,Christina Jones,,False,False,2020-04-19
GRN-2022-0000905,PO-2024-0000128,PO-2024-0000128-L013,VND-000228,PRJ-2024-00321,MAT-00000185,2022-06-28,327,327,0,ACCEPTED,PASSED,CERT-34167825,DN-377MSV,SITE-D-WAREHOUSE-SEC-05,Kylie Rogers,,False,False,2022-06-28
GRN-2024-0000906,PO-2022-0000331,PO-2022-0000331-L002,VND-000696,PRJ-2024-00718,MAT-00000338,2024-09-03,279,279,0,ACCEPTED,PASSED,CERT-48556908,DN-465KGD,SITE-C-WAREHOUSE-SEC-01,Susan Crawford,,False,False,2024-09-03
GRN-2022-0000907,PO-2019-0000080,PO-2019-0000080-L003,VND-000541,PRJ-2024-00250,MAT-00000227,2022-12-23,178,178,0,ACCEPTED,PASSED,CERT-74926313,DN-033DNN,SITE-D-WAREHOUSE-SEC-06,Nicholas Cisneros,,False,False,2022-12-23
GRN-2024-0000908,PO-2019-0000791,PO-2019-0000791-L009,VND-000924,PRJ-2020-00142,MAT-00000551,2024-07-28,436,436,0,INSPECTED,PASSED,CERT-45112062,DN-563ZLA,SITE-A-WAREHOUSE-SEC-05,Benjamin Johnson,,False,False,2024-07-28
GRN-2022-0000909,PO-2020-0000715,PO-2020-0000715-L009,VND-000130,PRJ-2020-00699,MAT-00000871,2022-06-23,113,113,0,ACCEPTED,PASSED,CERT-39703731,DN-124CMO,SITE-A-WAREHOUSE-SEC-03,Pamela Williams,,False,False,2022-06-23
GRN-2024-0000910,PO-2019-0000424,PO-2019-0000424-L008,VND-000896,PRJ-2023-00240,MAT-00000633,2024-10-03,310,310,0,ACCEPTED,PASSED,CERT-60893769,DN-033SLO,SITE-A-WAREHOUSE-SEC-06,Michelle Morgan,Early cultural compare energy big story.,False,False,2024-10-03
GRN-2025-0000911,PO-2020-0000621,PO-2020-0000621-L001,VND-000323,PRJ-2019-00242,MAT-00000074,2025-10-02,186,186,0,ACCEPTED,PASSED,CERT-63086639,DN-261VNT,SITE-B-WAREHOUSE-SEC-02,Jacob Watson,,False,False,2025-10-02
GRN-2021-0000912,PO-2024-0000915,PO-2024-0000915-L008,VND-000220,PRJ-2022-00123,MAT-00000050,2021-01-19,7,7,0,INSPECTED,PASSED,CERT-63410254,DN-289BTE,SITE-A-WAREHOUSE-SEC-05,Stephen Anderson,,True,False,2021-01-19
GRN-2019-0000913,PO-2019-0000791,PO-2019-0000791-L004,VND-000924,PRJ-2020-00142,MAT-00000982,2019-03-05,384,384,0,RECEIVED,PASSED,CERT-46238606,DN-338YSX,SITE-D-WAREHOUSE-SEC-06,Jeffrey Fields,,False,False,2019-03-05
GRN-2024-0000914,PO-2019-0000439,PO-2019-0000439-L005,VND-000711,PRJ-2023-00346,MAT-00000563,2024-02-18,278,78,200,PARTIALLY_ACCEPTED,PASSED,CERT-91294547,DN-099MIS,SITE-E-WAREHOUSE-SEC-04,Erin Brown,,False,False,2024-02-18
GRN-2024-0000915,PO-2021-0000803,PO-2021-0000803-L003,VND-000078,PRJ-2019-00239,MAT-00000912,2024-12-01,497,497,0,RECEIVED,PASSED,CERT-67651154,DN-428LFN,SITE-E-WAREHOUSE-SEC-04,Rachel Gibbs,Ask meet seem population meeting material.,False,False,2024-12-01
GRN-2022-0000916,PO-2022-0000564,PO-2022-0000564-L002,VND-000987,PRJ-2021-00692,MAT-00000558,2022-09-12,9,9,0,INSPECTED,PASSED,CERT-24536356,DN-725TXH,SITE-D-WAREHOUSE-SEC-03,Michelle Simpson,,False,True,2022-09-12
GRN-2025-0000917,PO-2019-0000791,PO-2019-0000791-L006,VND-000924,PRJ-2020-00142,MAT-00000469,2025-06-20,160,160,0,RECEIVED,CONDITIONAL,CERT-22802899,DN-496OYL,SITE-B-WAREHOUSE-SEC-06,Christine Jacobson,,False,False,2025-06-20
GRN-2023-0000918,PO-2020-0000507,PO-2020-0000507-L005,VND-000415,PRJ-2020-00309,MAT-00000352,2023-01-31,268,120,148,PARTIALLY_ACCEPTED,PASSED,CERT-55347939,DN-736NTB,SITE-D-WAREHOUSE-SEC-03,Laura Walls,,True,False,2023-01-31
GRN-2023-0000919,PO-2020-0000715,PO-2020-0000715-L017,VND-000130,PRJ-2020-00699,MAT-00000857,2023-09-08,288,288,0,INSPECTED,PASSED,CERT-97511116,DN-548FIW,SITE-E-WAREHOUSE-SEC-04,Jeremy Bell,,False,False,2023-09-08
GRN-2023-0000920,PO-2020-0000778,PO-2020-0000778-L010,VND-000881,PRJ-2022-00400,MAT-00000711,2023-02-09,359,359,0,RECEIVED,PASSED,CERT-31755769,DN-907GNV,SITE-D-WAREHOUSE-SEC-02,John Ortiz,,False,False,2023-02-09
GRN-2025-0000921,PO-2022-0000129,PO-2022-0000129-L003,VND-000633,PRJ-2019-00885,MAT-00000059,2025-09-26,321,321,0,ACCEPTED,PASSED,CERT-83428512,DN-754YBL,SITE-D-WAREHOUSE-SEC-02,Derek Jones,,True,False,2025-09-26
GRN-2021-0000922,PO-2022-0000447,PO-2022-0000447-L006,VND-000723,PRJ-2022-00149,MAT-00000118,2021-07-10,315,315,0,ACCEPTED,PASSED,CERT-48949552,DN-148GIP,SITE-E-WAREHOUSE-SEC-06,Donald Perez,,False,False,2021-07-10
GRN-2024-0000923,PO-2022-0000145,PO-2022-0000145-L001,VND-000481,PRJ-2023-00582,MAT-00000043,2024-06-18,480,480,0,ACCEPTED,PASSED,CERT-73601811,DN-115CIM,SITE-B-WAREHOUSE-SEC-02,Michael Wright,Course page case talk.,False,False,2024-06-18
GRN-2019-0000924,PO-2024-0000072,PO-2024-0000072-L002,VND-000470,PRJ-2019-00795,MAT-00000687,2019-08-23,276,276,0,ACCEPTED,PASSED,CERT-72907057,DN-840XTS,SITE-C-WAREHOUSE-SEC-01,Rachel Powell,,False,False,2019-08-23
GRN-2020-0000925,PO-2021-0000510,PO-2021-0000510-L001,VND-000203,PRJ-2023-00868,MAT-00000106,2020-08-06,421,421,0,INSPECTED,PASSED,CERT-93819096,DN-690EPG,SITE-E-WAREHOUSE-SEC-06,Tiffany Grimes MD,,False,False,2020-08-06
GRN-2024-0000926,PO-2019-0000042,PO-2019-0000042-L014,VND-000399,PRJ-2023-00205,MAT-00000197,2024-05-23,111,111,0,RECEIVED,PASSED,CERT-27005934,DN-373HLY,SITE-B-WAREHOUSE-SEC-03,Julie Olsen,,False,False,2024-05-23
GRN-2021-0000927,PO-2020-0000920,PO-2020-0000920-L009,VND-000062,PRJ-2023-00799,MAT-00000875,2021-11-12,414,414,0,INSPECTED,PASSED,CERT-41115834,DN-515MBX,SITE-D-WAREHOUSE-SEC-02,Jennifer Gonzales,,False,False,2021-11-12
