po_id,po_type,po_status,priority,vendor_id,project_id,po_date,delivery_date,approval_date,po_value,tax_rate,tax_amount,total_value,currency,payment_terms,delivery_terms,description,buyer_name,requisition_ref,ship_to_address,notes,created_date
PO-2024-0000913,STANDARD,APPROVED,NORMAL,VND-000315,PRJ-2021-00576,2023-12-01,2024-02-15,2023-12-07,327505.6,0.0,0.0,327505.6,USD,NET-90,FCA,Quality quite possible reduce wrong scene outside letter member relationship.,Jessica Lopez,REQ-2024-373383,"14107 Stephen Mews Apt. 485, Port Destinyside, MP 80016",,2023-12-01
PO-2021-0000914,BLANKET,COMPLETED,NORMAL,VND-000511,PRJ-2023-00981,2024-01-01,2024-03-09,2024-01-04,1611931.87,0.1,161193.19,1773125.06,GBP,NET-60,FOB,Bit describe according he share think once ball.,Marvin Cox,REQ-2021-479798,"USCGC Jacobs, FPO AE 81350",,2024-01-01
PO-2024-0000915,FRAMEWORK,PARTIALLY_RECEIVED,NORMAL,VND-000220,PRJ-2022-00123,2023-10-17,2024-02-09,2023-10-30,216564.86,0.15,32484.73,249049.59,SAR,NET-60,EXW,General hope boy control into back keep same.,Melissa Lowe,REQ-2024-654064,"3956 Dennis Locks, Mcleanmouth, ND 29174",Head manager learn.,2023-10-17
PO-2023-0000916,STANDARD,CANCELLED,NORMAL,VND-000533,PRJ-2024-00810,2022-03-03,2022-08-11,2022-03-09,339363.07,0.15,50904.46,390267.53,SAR,NET-90,DDP,Name system local expert yeah coach.,Michael Pennington,REQ-2023-692767,"614 Cobb Light Apt. 763, North Kenneth, TX 14977",South indicate benefit fear.,2022-03-03
PO-2023-0000917,EMERGENCY,PARTIALLY_RECEIVED,CRITICAL,VND-000138,PRJ-2021-00588,2021-02-20,2021-03-24,2021-03-05,503568.89,0.15,75535.33,579104.22,EUR,NET-90,FCA,Provide hear far dinner over wrong say debate type energy agree.,Erik Ryan,REQ-2023-588337,"36883 Anthony Plains Apt. 793, Danielland, WV 45657",,2021-02-20
PO-2024-0000918,STANDARD,APPROVED,NORMAL,VND-000753,PRJ-2022-00541,2019-03-29,2019-07-23,2019-04-08,303741.09,0.15,45561.16,349302.25,USD,NET-30,DDP,Wish section certain western write order product cold various himself.,Diana Williams,REQ-2024-508889,"291 Amy Extension Apt. 824, Martinezborough, AK 11970",Box recent significant watch present summer lose.,2019-03-29
PO-2020-0000919,STANDARD,COMPLETED,NORMAL,VND-000533,PRJ-2020-00546,2021-03-31,2021-09-08,2021-04-06,142099.05,0.15,21314.86,163413.91,USD,LC-AT-SIGHT,DDP,Moment rock student minute edge office thus ok large.,Emily Spears,REQ-2020-704877,"14865 Kelly Street Apt. 898, North Ryanfort, IL 83317",Image during year customer behind others.,2021-03-31
PO-2020-0000920,STANDARD,DRAFT,NORMAL,VND-000062,PRJ-2023-00799,2022-11-28,2022-12-29,,306480.07,0.05,15324.0,321804.07,EUR,NET-60,FOB,Strategy large concern term increase industry figure improve.,Justin Jones MD,REQ-2020-341281,"8201 Dawn Bridge, Jonesfort, MI 25211",,2022-11-28
PO-2020-0000921,STANDARD,ISSUED,NORMAL,VND-000346,PRJ-2023-00791,2019-04-22,2019-06-10,2019-04-30,880599.41,0.1,88059.94,968659.35,SAR,NET-30,DAP,Boy develop worker create TV sort.,John Callahan,REQ-2020-126658,"49037 Carolyn Summit, Nathanmouth, NY 29980",,2019-04-22
PO-2024-0000922,FRAMEWORK,DRAFT,NORMAL,VND-000314,PRJ-2020-00211,2020-05-25,2020-07-01,,70840.18,0.15,10626.03,81466.21,USD,LC-90-DAYS,CIF,Reason tough star doctor our only serve buy.,Mr. Nicholas Munoz,REQ-2024-706395,"1741 Marcus Wells Apt. 476, North Lori, HI 93125",,2020-05-25
PO-2019-0000923,STANDARD,COMPLETED,NORMAL,VND-000582,PRJ-2022-00768,2023-08-28,2023-10-29,2023-09-01,284806.02,0.1,28480.6,313286.62,EUR,LC-90-DAYS,FCA,Image also recent house number end.,Roger Cummings,REQ-2019-477338,"15630 Alan Trail Suite 968, Kimberlyton, SD 77459",,2023-08-28
PO-2023-0000924,STANDARD,DRAFT,NORMAL,VND-000661,PRJ-2024-00985,2022-12-23,2023-04-08,,104804.82,0.0,0.0,104804.82,GBP,LC-90-DAYS,FCA,Receive figure think often let picture trip allow world.,Sharon Park,REQ-2023-555238,"1668 Carl Ford, New Thomas, NE 59853",,2022-12-23
PO-2024-0000925,STANDARD,PENDING_APPROVAL,CRITICAL,VND-000643,PRJ-2021-00897,2019-03-06,2019-05-29,,1018718.43,0.15,152807.76,1171526.19,EUR,ADVANCE-30%,FCA,Long carry long difficult family.,Thomas Torres,REQ-2024-147573,"419 Lisa Circle, Nunezbury, HI 96644",Its final add through between.,2019-03-06
PO-2020-0000926,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000781,PRJ-2019-00781,2019-09-08,2020-02-21,2019-09-21,39033.51,0.0,0.0,39033.51,USD,NET-30,DDP,Face collection set need table choice world.,Michael Sanchez,REQ-2020-407321,"94765 David Street Suite 156, Alanshire, LA 14007",,2019-09-08
PO-2022-0000927,FRAMEWORK,APPROVED,NORMAL,VND-000243,PRJ-2019-00760,2023-02-04,2023-03-18,2023-02-17,124155.96,0.05,6207.8,130363.76,USD,NET-30,CIF,Manager court much religious today level floor.,Brandi Roberson,REQ-2022-420932,"Unit 9082 Box 6110, DPO AP 26667",,2023-02-04
PO-2021-0000928,FRAMEWORK,ISSUED,NORMAL,VND-000538,PRJ-2024-00030,2019-05-21,2019-07-10,2019-05-28,381800.79,0.15,57270.12,439070.91,EUR,NET-30,CIF,Himself pattern Congress official wrong along whatever drop.,James Aguilar,REQ-2021-727580,"USCGC Greene, FPO AE 75192",,2019-05-21
PO-2020-0000929,STANDARD,COMPLETED,NORMAL,VND-000100,PRJ-2019-00116,2024-03-17,2024-07-15,2024-03-31,1589021.28,0.15,238353.19,1827374.47,USD,LC-AT-SIGHT,CIF,Do Mr behavior economic strong person my senior.,Alexis Oliver,REQ-2020-998541,"42406 Nunez Passage Apt. 463, Port Kevin, NC 71122",,2024-03-17
PO-2024-0000930,STANDARD,COMPLETED,NORMAL,VND-000526,PRJ-2020-00673,2020-01-30,2020-06-14,2020-02-07,224380.75,0.1,22438.08,246818.83,USD,ADVANCE-30%,FCA,Discover draw decade he voice scene high total effort also.,Robert Cain,REQ-2024-305821,"826 Angela Junctions, South Josephmouth, GU 03346",Technology clear service nice tough mission perform.,2020-01-30
PO-2023-0000931,STANDARD,APPROVED,CRITICAL,VND-000149,PRJ-2023-00735,2022-03-02,2022-08-20,2022-03-04,124711.78,0.15,18706.77,143418.55,USD,NET-30,FOB,Participant these TV such tend eat interview toward.,Jennifer Murphy,REQ-2023-865492,"6504 Martinez Plaza, North Benjamin, OR 77663",,2022-03-02
PO-2021-0000932,EMERGENCY,ISSUED,CRITICAL,VND-000865,PRJ-2022-00592,2020-06-23,2020-09-28,2020-06-30,2320721.03,0.1,232072.1,2552793.13,USD,NET-60,FOB,Ever nearly wear defense ever expect role population.,Kelli Hamilton,REQ-2021-872182,"0617 Monica Way Suite 901, Christineland, CO 03950",,2020-06-23
PO-2019-0000933,EMERGENCY,COMPLETED,CRITICAL,VND-000313,PRJ-2024-00187,2020-08-08,2021-01-31,2020-08-09,42718.33,0.0,0.0,42718.33,EUR,LC-AT-SIGHT,FOB,Sometimes end week respond war bill.,Ronald Barnes,REQ-2019-516036,"518 Acevedo Spur, South Travisport, KS 74291",,2020-08-08
PO-2023-0000934,STANDARD,APPROVED,URGENT,VND-000968,PRJ-2019-00416,2021-05-29,2021-10-06,2021-06-08,17351.48,0.15,2602.72,19954.2,GBP,NET-30,CIF,Daughter reason wide happy thought work.,Erin Andrade,REQ-2023-881147,"Unit 4505 Box 6693, DPO AA 45479",Animal station see enough concern.,2021-05-29
PO-2023-0000935,FRAMEWORK,COMPLETED,NORMAL,VND-000814,PRJ-2023-00791,2020-01-31,2020-05-11,2020-02-13,411686.47,0.15,61752.97,473439.44,USD,NET-60,EXW,Itself likely reflect onto tonight soon buy where such form.,Miss Cynthia Morris,REQ-2023-483172,"2648 Crystal Trace Apt. 849, Port Kaitlyn, VI 73807",,2020-01-31
PO-2019-0000936,FRAMEWORK,APPROVED,NORMAL,VND-000169,PRJ-2021-00124,2020-06-01,2020-09-11,2020-06-06,132924.28,0.1,13292.43,146216.71,USD,NET-60,CIF,Provide cultural mention determine result.,Randy Horn,REQ-2019-186997,"519 Aaron Hill Suite 277, Alexandriafort, AR 28843",,2020-06-01
PO-2023-0000937,STANDARD,COMPLETED,URGENT,VND-000225,PRJ-2020-00861,2019-03-10,2019-05-13,2019-03-22,71290.66,0.05,3564.53,74855.19,USD,ADVANCE-30%,CIF,Foreign chair war section democratic fight example pick.,Jordan Harper,REQ-2023-917823,"18123 Nathan Springs, Daviston, NV 29315",Though feeling term leave.,2019-03-10
PO-2023-0000938,BLANKET,ISSUED,URGENT,VND-000893,PRJ-2022-00171,2020-10-12,2020-11-20,2020-10-23,568085.8,0.1,56808.58,624894.38,USD,NET-30,DDP,Community including career each hotel Mrs recent meeting top.,Stacey Freeman,REQ-2023-748213,"9443 Combs Station Suite 295, South Kara, WY 33760",While six live.,2020-10-12
PO-2024-0000939,STANDARD,PARTIALLY_RECEIVED,CRITICAL,VND-000458,PRJ-2021-00051,2022-04-29,2022-08-20,2022-05-08,325318.78,0.15,48797.82,374116.6,GBP,LC-90-DAYS,FCA,Information little agent the against term instead great final.,Curtis Davis,REQ-2024-590737,"30990 Dawn Cape Suite 065, Kellyhaven, FL 32242",,2022-04-29
PO-2024-0000940,FRAMEWORK,ISSUED,NORMAL,VND-000506,PRJ-2021-00214,2019-08-31,2019-12-28,2019-09-03,123390.04,0.0,0.0,123390.04,USD,NET-30,FCA,Reveal gas moment when four price half.,Christopher Gonzalez,REQ-2024-901733,"0004 Johnson Ports Apt. 103, Brendastad, GU 55736",,2019-08-31
PO-2020-0000941,STANDARD,ISSUED,NORMAL,VND-000401,PRJ-2024-00855,2019-10-16,2019-12-26,2019-10-21,52241.62,0.1,5224.16,57465.78,USD,NET-30,CIF,Bad ready our nothing save.,Wendy Miller,REQ-2020-861244,"374 Simmons Inlet Suite 776, New Dawnchester, NY 64314",,2019-10-16
PO-2024-0000942,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000018,PRJ-2021-00653,2024-11-02,2025-02-03,2024-11-11,691728.48,0.0,0.0,691728.48,EUR,NET-30,DDP,Exactly left on hundred.,Rachael Reyes,REQ-2024-593993,"525 Cooper Rapid, Alvinland, KY 94653",Reduce reality about Congress.,2024-11-02
PO-2022-0000943,STANDARD,COMPLETED,NORMAL,VND-000109,PRJ-2021-00902,2022-01-19,2022-02-12,2022-01-26,529792.88,0.1,52979.29,582772.17,USD,LC-AT-SIGHT,FOB,Many traditional talk firm study quite.,Jennifer Melendez,REQ-2022-757350,"1318 Bennett Inlet, Parkerbury, IL 72821",,2022-01-19
PO-2023-0000944,STANDARD,COMPLETED,URGENT,VND-000475,PRJ-2023-00231,2019-12-29,2020-06-14,2020-01-08,215558.79,0.0,0.0,215558.79,USD,LC-AT-SIGHT,FOB,Study education run matter cold lay ten still able force.,Brian Conrad,REQ-2023-991253,"387 Mary Corner, Gutierrezfort, NJ 40143",,2019-12-29
PO-2024-0000945,FRAMEWORK,PARTIALLY_RECEIVED,NORMAL,VND-000459,PRJ-2022-00863,2021-10-27,2022-04-22,2021-11-05,2226551.19,0.1,222655.12,2449206.31,GBP,NET-60,DDP,Data wide try baby purpose.,Henry Brooks,REQ-2024-363453,"8153 Little Square Apt. 789, Matthewton, AS 76173",,2021-10-27
PO-2019-0000946,STANDARD,ISSUED,URGENT,VND-000356,PRJ-2023-00606,2021-12-24,2022-02-02,2022-01-06,67231.57,0.15,10084.74,77316.31,USD,LC-AT-SIGHT,CIF,Field though soldier away color your without form space style.,Ashley Murray,REQ-2019-736108,"83193 Patel Ports, New Patriciaton, VA 07773",,2021-12-24
PO-2022-0000947,BLANKET,PARTIALLY_RECEIVED,URGENT,VND-000166,PRJ-2022-00605,2020-01-24,2020-03-08,2020-02-06,38924.14,0.0,0.0,38924.14,USD,NET-30,CIF,Whether assume election history else region.,Mrs. Suzanne Garcia,REQ-2022-843760,"730 Glenn Passage Suite 273, Christopherland, LA 95361",,2020-01-24
PO-2022-0000948,FRAMEWORK,DRAFT,URGENT,VND-000730,PRJ-2021-00873,2024-11-11,2024-12-04,,105842.81,0.15,15876.42,121719.23,EUR,LC-90-DAYS,FCA,Because economic forward political gun support weight fly.,Anthony Parker,REQ-2022-758629,"110 Ward Plaza Suite 557, Figueroachester, IA 98714",,2024-11-11
PO-2022-0000949,BLANKET,PARTIALLY_RECEIVED,NORMAL,VND-000535,PRJ-2021-00102,2023-08-16,2023-09-06,2023-08-28,229876.34,0.1,22987.63,252863.97,USD,NET-60,FCA,For though build next wind our better.,Louis Stein,REQ-2022-476007,"64191 Robert Cove, Hendrixfurt, UT 81222",,2023-08-16
PO-2021-0000950,STANDARD,ISSUED,CRITICAL,VND-000531,PRJ-2024-00470,2020-10-19,2020-12-25,2020-10-28,325138.76,0.1,32513.88,357652.64,EUR,ADVANCE-30%,CIF,Admit time thousand sure risk.,Caitlin Wright,REQ-2021-437516,"8268 Edwin Corner, Kellyfurt, GA 85748",,2020-10-19
PO-2021-0000951,EMERGENCY,APPROVED,CRITICAL,VND-000142,PRJ-2019-00342,2021-07-21,2021-10-24,2021-08-04,181773.51,0.1,18177.35,199950.86,USD,NET-60,DAP,Structure nothing high certainly more place market son.,Nichole Smith,REQ-2021-194825,"572 Andrea Motorway, Lake Jamesberg, AK 06612",,2021-07-21
PO-2021-0000952,BLANKET,COMPLETED,NORMAL,VND-000812,PRJ-2024-00360,2023-11-29,2024-03-14,2023-12-12,370447.3,0.1,37044.73,407492.03,USD,NET-30,FOB,Tree environment fund management can source news vote certain.,Edward Lopez,REQ-2021-116701,"8028 Smith Light, West Andreaburgh, WY 24346",Actually situation suggest though enjoy.,2023-11-29
PO-2023-0000953,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000938,PRJ-2024-00552,2023-06-19,2023-12-08,2023-07-01,54076.38,0.05,2703.82,56780.2,USD,NET-30,EXW,Realize parent game responsibility age that play will.,Erin Myers,REQ-2023-846235,"16556 Jeffrey Points, Schmidthaven, NV 95922",,2023-06-19
PO-2024-0000954,STANDARD,COMPLETED,NORMAL,VND-000653,PRJ-2021-00137,2020-02-29,2020-05-28,2020-03-10,1373012.14,0.15,205951.82,1578963.96,USD,NET-90,EXW,Girl recently treat party stop available hope where.,Carl Pennington,REQ-2024-335745,"13860 Olson Radial, Elizabethmouth, MH 10939",,2020-02-29
PO-2019-0000955,STANDARD,CANCELLED,NORMAL,VND-000359,PRJ-2023-00854,2021-10-01,2021-12-11,2021-10-09,220007.87,0.05,11000.39,231008.26,USD,NET-90,FOB,Past Democrat admit forget service room task minute something she.,Kristin Sampson,REQ-2019-113021,"91479 Susan Fort Suite 728, New Michael, CO 96893",Listen policy star former determine price.,2021-10-01
PO-2019-0000956,FRAMEWORK,ISSUED,NORMAL,VND-000950,PRJ-2019-00197,2021-02-01,2021-06-27,2021-02-11,927970.29,0.15,139195.54,1067165.83,USD,NET-60,CIF,Management space eight member military spring more show.,Evelyn Barker,REQ-2019-505907,"8228 Jennifer Alley, New Jefferybury, MN 27982",,2021-02-01
PO-2024-0000957,EMERGENCY,ISSUED,CRITICAL,VND-000716,PRJ-2020-00380,2021-08-19,2021-11-22,2021-08-28,366322.88,0.1,36632.29,402955.17,GBP,NET-60,DAP,Join member garden movement fear.,Jenny Knox,REQ-2024-241025,"645 Timothy Grove, Autumnshire, NJ 44373",,2021-08-19
PO-2024-0000958,STANDARD,PENDING_APPROVAL,NORMAL,VND-000848,PRJ-2021-00726,2022-07-08,2022-08-17,,420039.43,0.15,63005.91,483045.34,SAR,LC-AT-SIGHT,DDP,Bag group customer visit follow general.,Erin Fuller,REQ-2024-855086,"PSC 9748, Box 7411, APO AP 83877",,2022-07-08
PO-2024-0000959,BLANKET,CANCELLED,NORMAL,VND-000964,PRJ-2022-00857,2024-02-29,2024-08-19,2024-03-08,481047.23,0.0,0.0,481047.23,USD,NET-60,CIF,Wife history thought up investment follow build.,Autumn Williamson,REQ-2024-279664,"3496 Cobb Cliffs Suite 641, Alexanderchester, IA 95216",Trial anyone western.,2024-02-29
PO-2022-0000960,BLANKET,ISSUED,NORMAL,VND-000235,PRJ-2024-00066,2019-09-25,2019-12-18,2019-10-05,415505.14,0.1,41550.51,457055.65,GBP,NET-30,FCA,Say stand article book six student beat say.,Marissa Moore,REQ-2022-128916,"PSC 2284, Box 8349, APO AE 63362",,2019-09-25
PO-2022-0000961,STANDARD,APPROVED,URGENT,VND-000750,PRJ-2024-00318,2022-09-15,2022-11-27,2022-09-25,525059.73,0.1,52505.97,577565.7,USD,ADVANCE-30%,CIF,Improve any pick short job reason western source.,Tricia Hill,REQ-2022-526919,"8015 Samuel Garden, Laurahaven, MO 52961",Bit generation end indicate administration each child.,2022-09-15
PO-2023-0000962,FRAMEWORK,COMPLETED,NORMAL,VND-000082,PRJ-2019-00730,2020-05-05,2020-06-06,2020-05-15,1196585.97,0.1,119658.6,1316244.57,SAR,NET-30,CIF,American three machine environment security wrong plan case.,Mark Curry,REQ-2023-269038,"911 Jennifer View Suite 672, Joannburgh, CO 47348",,2020-05-05
PO-2020-0000963,FRAMEWORK,CANCELLED,URGENT,VND-000047,PRJ-2023-00665,2020-05-04,2020-08-10,2020-05-06,307375.5,0.15,46106.32,353481.82,GBP,NET-30,CIF,Reveal sure power prevent news team purpose law.,Kimberly Davis,REQ-2020-834976,"4395 Woods Passage, Keithfurt, AL 58934",,2020-05-04
PO-2022-0000964,FRAMEWORK,ISSUED,NORMAL,VND-000288,PRJ-2023-00099,2022-12-25,2023-02-22,2023-01-06,568527.24,0.1,56852.72,625379.96,GBP,NET-60,FOB,Participant strategy story store bank sit none now beyond measure.,James Jones,REQ-2022-195142,"1492 Harris Courts Suite 498, New Katherine, WV 32552",Sister from now evening knowledge go sister.,2022-12-25
PO-2022-0000965,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000750,PRJ-2024-00770,2024-11-15,2025-02-02,2024-11-16,218014.57,0.0,0.0,218014.57,USD,LC-AT-SIGHT,EXW,Today loss gun field partner possible remain police fill worker.,John Vasquez,REQ-2022-684191,"220 Saunders Walks Apt. 763, Michellestad, IL 47679",Less by anything answer but four edge lawyer.,2024-11-15
PO-2021-0000966,STANDARD,CANCELLED,NORMAL,VND-000533,PRJ-2021-00394,2019-04-24,2019-09-30,2019-05-04,1367015.78,0.1,136701.58,1503717.36,USD,NET-60,EXW,Short pass enjoy production stand process reason.,Mr. Tommy Mcdonald,REQ-2021-280767,"1354 Parker Lock Suite 573, Edwardberg, ND 48567",Glass adult simple seek size student.,2019-04-24
PO-2023-0000967,STANDARD,CANCELLED,NORMAL,VND-000248,PRJ-2023-00615,2020-12-25,2021-04-30,2021-01-06,107831.95,0.1,10783.19,118615.14,USD,LC-AT-SIGHT,FCA,Section feeling maintain up best impact and skin travel.,Deborah Bowman,REQ-2023-631972,"33470 Smith Cove Suite 697, West Jessicafort, TN 77816",Result southern really wind buy glass floor.,2020-12-25
PO-2022-0000968,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000187,PRJ-2019-00827,2022-04-08,2022-05-19,2022-04-14,2107743.54,0.1,210774.35,2318517.89,SAR,NET-90,CIF,Yes million describe voice health short also left.,Roger Garcia,REQ-2022-275516,"001 Brady Lights Suite 949, South Amyburgh, NC 41474",,2022-04-08
PO-2022-0000969,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000754,PRJ-2022-00951,2024-01-09,2024-02-21,2024-01-20,231378.57,0.15,34706.79,266085.36,USD,NET-90,FOB,Quite huge region body something official sister professor.,Tammy Coleman,REQ-2022-483457,"3673 Suarez Underpass, Jacquelinechester, AZ 64601",Lawyer car Mrs establish.,2024-01-09
PO-2022-0000970,STANDARD,ISSUED,NORMAL,VND-000800,PRJ-2021-00831,2024-10-30,2024-12-06,2024-11-10,43611.23,0.0,0.0,43611.23,SAR,NET-90,DAP,Whom discover generation blood create.,Dillon Williams,REQ-2022-690344,"74936 Rosales Fork Suite 796, Mackland, UT 35632",,2024-10-30
PO-2023-0000971,BLANKET,PARTIALLY_RECEIVED,URGENT,VND-000213,PRJ-2020-00459,2022-04-14,2022-10-05,2022-04-21,283148.08,0.05,14157.4,297305.48,USD,NET-60,CIF,White cultural should wind property professional trial purpose direction hair.,Sarah Castro,REQ-2023-614290,"252 Young Stream, Pachecoview, VT 09454",Though tell mission investment.,2022-04-14
PO-2019-0000972,STANDARD,ISSUED,NORMAL,VND-000471,PRJ-2020-00790,2024-11-30,2024-12-24,2024-12-04,107230.72,0.0,0.0,107230.72,USD,LC-90-DAYS,FOB,Billion special public whatever someone coach enough price focus city.,Thomas Richards,REQ-2019-716006,"9465 Stuart Roads, Nicholasstad, UT 28651",,2024-11-30
PO-2023-0000973,BLANKET,COMPLETED,NORMAL,VND-000076,PRJ-2022-00990,2023-04-26,2023-06-27,2023-05-02,665818.41,0.1,66581.84,732400.25,USD,LC-90-DAYS,EXW,Hear standard exactly under body best.,Kim Horn,REQ-2023-965488,"PSC 5136, Box 7380, APO AP 44820",,2023-04-26
PO-2022-0000974,EMERGENCY,PARTIALLY_RECEIVED,CRITICAL,VND-000606,PRJ-2019-00698,2021-05-28,2021-07-06,2021-06-05,110951.81,0.0,0.0,110951.81,USD,LC-90-DAYS,FCA,Around need possible music real describe.,Miranda Palmer,REQ-2022-847016,"1462 Anthony Club Suite 833, West Joseph, AR 13273",,2021-05-28
PO-2024-0000975,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000621,PRJ-2020-00211,2022-04-04,2022-04-19,2022-04-08,142141.72,0.0,0.0,142141.72,USD,NET-90,DAP,Continue college debate home crime.,Sherry Foster,REQ-2024-446817,"90676 Teresa Freeway Suite 629, Aaronchester, SD 63779",,2022-04-04
PO-2022-0000976,FRAMEWORK,COMPLETED,NORMAL,VND-000225,PRJ-2019-00614,2021-11-23,2022-03-25,2021-12-04,25148.44,0.05,1257.42,26405.86,USD,NET-90,FCA,Pm control behind challenge example.,Kelli Hoffman,REQ-2022-756608,"693 Jeremy Views, South Megan, SD 43559",,2021-11-23
PO-2024-0000977,EMERGENCY,ISSUED,CRITICAL,VND-000691,PRJ-2019-00844,2023-03-25,2023-06-18,2023-04-08,141101.17,0.15,21165.18,162266.35,EUR,LC-90-DAYS,FCA,Either investment fear open bar already responsibility range.,Michael Hughes,REQ-2024-611932,"PSC 9097, Box 0342, APO AA 87271",Relate other radio but.,2023-03-25
PO-2019-0000978,BLANKET,PARTIALLY_RECEIVED,NORMAL,VND-000358,PRJ-2022-00073,2020-04-17,2020-06-10,2020-04-30,13244.59,0.0,0.0,13244.59,USD,NET-60,FOB,Scene health off could year.,James Best,REQ-2019-443281,"53193 Chandler Tunnel, Stephaniefurt, WY 00952",Company interest same series.,2020-04-17
PO-2024-0000979,STANDARD,COMPLETED,NORMAL,VND-000904,PRJ-2022-00294,2021-12-07,2022-01-17,2021-12-20,36290.69,0.1,3629.07,39919.76,USD,NET-30,FCA,Remain lay society method center successful owner current year nation.,Samantha Lee,REQ-2024-311944,"65735 Timothy Junction, Nicholasborough, WI 90975",,2021-12-07
PO-2023-0000980,FRAMEWORK,PARTIALLY_RECEIVED,NORMAL,VND-000799,PRJ-2023-00112,2021-07-25,2021-08-17,2021-08-08,604705.95,0.0,0.0,604705.95,USD,NET-60,EXW,Business then same fight traditional share character myself.,Kenneth Richardson,REQ-2023-827309,"USCGC Knight, FPO AE 29408",,2021-07-25
PO-2020-0000981,STANDARD,COMPLETED,NORMAL,VND-000064,PRJ-2023-00679,2021-05-11,2021-08-14,2021-05-12,623410.31,0.05,31170.52,654580.83,USD,NET-90,DAP,Space television law manage manage tax recognize court.,Jonathan Solomon,REQ-2020-457928,"PSC 4124, Box 6051, APO AA 33710",,2021-05-11
PO-2021-0000982,FRAMEWORK,APPROVED,NORMAL,VND-000644,PRJ-2023-00390,2022-04-10,2022-08-31,2022-04-12,404557.47,0.05,20227.87,424785.34,EUR,NET-30,DDP,Speak set piece opportunity decade large next boy newspaper shake.,John Contreras,REQ-2021-452204,"4345 Rhodes Skyway, Port Christopher, WV 62421",,2022-04-10
