employee_id,employee_code,first_name,last_name,email,phone,department,job_title,grade,approval_limit,hire_date,active,location,certification,nationality,years_experience,cost_center,created_date
EMP-000932,LEG00932,رخاء,مهنا,leg00932@company.com,(768)765-3694,LEGAL,Legal Counsel,L3,200000.0,2020-04-08,True,Warehouse,,Bangladeshi,7,CC-LEG-502,2020-04-08
EMP-000933,PRJ00933,Amanda,Miller,prj00933@company.com,001-858-688-6367x74722,PROJECTS,Project Coordinator,L1,10000.0,2013-07-17,True,Site Office B,PMP,Egyptian,32,CC-PRJ-521,2013-07-17
EMP-000934,CTR00934,بثينة,آل حسين,ctr00934@company.com,(516)496-6630,CONTRACTS,Contract Engineer,L3,200000.0,2018-04-09,True,Head Office,,British,27,CC-CTR-561,2018-04-09
EMP-000935,PRO00935,Julia,الحكير,pro00935@company.com,001-360-759-3297,PROCUREMENT,Buyer,L1,10000.0,2011-01-01,True,Head Office,,Jordanian,25,CC-PRO-451,2011-01-01
EMP-000936,PRJ00936,Duncan,حجار,prj00936@company.com,532.975.3273x52410,PROJECTS,Project Manager,L4,1000000.0,2018-11-24,True,Head Office,,Pakistani,21,CC-PRJ-786,2018-11-24
EMP-000937,PRJ00937,رشدي,الجابر,prj00937@company.com,0118 4960278,PROJECTS,Planner,L2,50000.0,2011-07-13,True,Warehouse,,Jordanian,9,CC-PRJ-582,2011-07-13
EMP-000938,HSE00938,Shannon,Baldwin,hse00938@company.com,371.800.6876,HSE,HSE Manager,L4,1000000.0,2013-10-29,True,Site Office B,NEBOSH,Sudanese,26,CC-HSE-272,2013-10-29
EMP-000939,PRO00939,Dustin,Reed,pro00939@company.com,+1-880-377-0460x5687,PROCUREMENT,Category Manager,L4,1000000.0,2016-02-17,True,Site Office A,CIPS,Sudanese,14,CC-PRO-552,2016-02-17
EMP-000940,PRJ00940,Katherine,Harris,prj00940@company.com,001-912-956-5237x34151,PROJECTS,Project Manager,L4,1000000.0,2021-09-23,True,Warehouse,,American,20,CC-PRJ-554,2021-09-23
EMP-000941,PRO00941,Marilyn,Juarez,pro00941@company.com,0131 496 0749,PROCUREMENT,Buyer,L1,10000.0,2018-06-19,True,Field Camp,CSCP,Egyptian,6,CC-PRO-116,2018-06-19
EMP-000942,ENG00942,فرات,Thomas,eng00942@company.com,640.435.9544x29477,ENGINEERING,Engineering Manager,L6,,2017-07-24,True,Warehouse,PE,Pakistani,11,CC-ENG-145,2017-07-24
EMP-000943,ENG00943,Melissa,أبا الخيل,eng00943@company.com,(0909) 879 0643,ENGINEERING,Engineer,L1,10000.0,2017-05-03,True,Site Office B,,Sudanese,26,CC-ENG-538,2017-05-03
EMP-000944,PRO00944,سعيد,المشاولة,pro00944@company.com,001-404-758-8679,PROCUREMENT,Buyer,L1,10000.0,2017-12-31,True,Head Office,,Saudi,25,CC-PRO-317,2017-12-31
EMP-000945,FIN00945,سهيل,العقيل,fin00945@company.com,0191 4960567,FINANCE,Accountant,L1,10000.0,2016-03-31,True,Site Office A,CMA,American,20,CC-FIN-885,2016-03-31
EMP-000946,PRJ00946,Kelly,شربتلي,prj00946@company.com,560.715.3433x2491,PROJECTS,Program Director,L6,,2012-04-14,True,Regional Office,,Bangladeshi,11,CC-PRJ-357,2012-04-14
EMP-000947,CTR00947,Kirsty,آل قصير,ctr00947@company.com,001-383-235-0615x8148,CONTRACTS,Contract Engineer,L3,200000.0,2018-09-19,True,Field Camp,,Pakistani,22,CC-CTR-279,2018-09-19
EMP-000948,PRJ00948,Alexandra,Clark,prj00948@company.com,523-337-2094x841,PROJECTS,PMO Lead,L5,10000000.0,2017-02-17,False,Warehouse,PMP,Bangladeshi,29,CC-PRJ-491,2017-02-17
EMP-000949,FIN00949,Scott,Chapman,fin00949@company.com,001-597-971-8051,FINANCE,AP Specialist,L3,200000.0,2021-04-17,True,Field Camp,CPA,Filipino,16,CC-FIN-855,2021-04-17
EMP-000950,ENG00950,صائب,شربتلي,eng00950@company.com,001-339-974-9096,ENGINEERING,Engineer,L1,10000.0,2011-10-13,True,Site Office A,PMP,American,14,CC-ENG-757,2011-10-13
EMP-000951,PRO00951,عاتب,White,pro00951@company.com,001-670-646-9472x58784,PROCUREMENT,Procurement Lead,L5,10000000.0,2023-06-01,False,Site Office A,,Pakistani,18,CC-PRO-425,2023-06-01
EMP-000952,PRJ00952,Sara,Ward,prj00952@company.com,847.612.7058x77221,PROJECTS,Project Manager,L4,1000000.0,2021-09-06,True,Site Office A,,Saudi,15,CC-PRJ-967,2021-09-06
EMP-000953,PRJ00953,Gail,آل علي,prj00953@company.com,+1-723-913-3484,PROJECTS,Planner,L2,50000.0,2014-08-14,True,Field Camp,,Egyptian,15,CC-PRJ-722,2014-08-14
EMP-000954,LEG00954,Sarah,McDonald,leg00954@company.com,+1-825-623-6229x25879,LEGAL,Contract Analyst,L2,50000.0,2014-02-12,True,Head Office,,Jordanian,5,CC-LEG-297,2014-02-12
EMP-000955,PRO00955,فداء,أبو داوود,pro00955@company.com,+44(0)131 4960245,PROCUREMENT,Procurement Manager,L6,,2014-07-31,True,Head Office,,Egyptian,16,CC-PRO-619,2014-07-31
EMP-000956,PRO00956,Christopher,Hartley,pro00956@company.com,+44121 496 0696,PROCUREMENT,Procurement Specialist,L3,200000.0,2016-12-26,True,Head Office,,Bangladeshi,16,CC-PRO-410,2016-12-26
EMP-000957,ENG00957,Lori,Clark,eng00957@company.com,+44131 496 0274,ENGINEERING,Senior Engineer,L2,50000.0,2014-07-08,True,Regional Office,CEng,American,25,CC-ENG-271,2014-07-08
EMP-000958,FIN00958,Charles,Nguyen,fin00958@company.com,945-605-6658x833,FINANCE,Financial Analyst,L2,50000.0,2023-09-02,True,Regional Office,,Jordanian,2,CC-FIN-880,2023-09-02
EMP-000959,ENG00959,كتوم,العليان,eng00959@company.com,(01632) 960970,ENGINEERING,Design Engineer,L4,1000000.0,2016-09-25,True,Head Office,,Filipino,25,CC-ENG-574,2016-09-25
EMP-000960,ENG00960,Aaron,آل جعفر,eng00960@company.com,699-360-1054x857,ENGINEERING,Engineer,L1,10000.0,2022-08-11,True,Head Office,LEED AP,Egyptian,10,CC-ENG-294,2022-08-11
EMP-000961,PRO00961,عثمان,آل عطفة,pro00961@company.com,+44306 999 0622,PROCUREMENT,Category Manager,L4,1000000.0,2018-05-24,True,Field Camp,,British,25,CC-PRO-601,2018-05-24
EMP-000962,ENG00962,Kelsey,Harrell,eng00962@company.com,673-259-8488,ENGINEERING,Engineering Manager,L6,,2011-08-07,True,Head Office,,American,11,CC-ENG-298,2011-08-07
EMP-000963,HSE00963,Rachael,آل العسكري,hse00963@company.com,001-555-673-2573x755,HSE,Chief Safety Officer,L6,,2017-10-26,True,Site Office A,,Saudi,25,CC-HSE-534,2017-10-26
EMP-000964,PRJ00964,مروان,Moyer,prj00964@company.com,766-267-0808,PROJECTS,Project Coordinator,L1,10000.0,2010-10-10,False,Site Office A,,Saudi,10,CC-PRJ-367,2010-10-10
EMP-000965,PRJ00965,غانم,آل جعفر,prj00965@company.com,+44(0)306 9990874,PROJECTS,PMO Lead,L5,10000000.0,2013-04-22,True,Site Office B,,Pakistani,1,CC-PRJ-219,2013-04-22
EMP-000966,HSE00966,Katie,Warren,hse00966@company.com,991-581-8281,HSE,Environmental Specialist,L3,200000.0,2018-08-15,True,Site Office B,,Sudanese,13,CC-HSE-997,2018-08-15
EMP-000967,ENG00967,Deborah,Price,eng00967@company.com,+44151 4960251,ENGINEERING,Design Engineer,L4,1000000.0,2015-09-03,True,Site Office B,,American,20,CC-ENG-851,2015-09-03
EMP-000968,ENG00968,Francis,مهنا,eng00968@company.com,001-860-469-4096x0035,ENGINEERING,Project Engineer,L5,10000000.0,2011-12-30,True,Site Office B,,Pakistani,18,CC-ENG-866,2011-12-30
EMP-000969,PRO00969,Melissa,Lopez,pro00969@company.com,(0191) 4960739,PROCUREMENT,Procurement Specialist,L3,200000.0,2016-11-28,True,Head Office,,Indian,5,CC-PRO-892,2016-11-28
EMP-000970,PRJ00970,Guy,Barrett,prj00970@company.com,742.310.8902,PROJECTS,Planner,L2,50000.0,2016-06-20,True,Head Office,PRINCE2,Egyptian,32,CC-PRJ-286,2016-06-20
EMP-000971,FIN00971,Adam,Williams,fin00971@company.com,926-543-3502x7160,FINANCE,Accountant,L1,10000.0,2022-09-20,True,Head Office,CMA,Egyptian,17,CC-FIN-992,2022-09-20
EMP-000972,ENG00972,David,Cox,eng00972@company.com,369.411.2898,ENGINEERING,Lead Engineer,L3,200000.0,2012-06-13,True,Head Office,LEED AP,Indian,18,CC-ENG-165,2012-06-13
EMP-000973,ENG00973,Tracie,الحجار,eng00973@company.com,+44(0)1632960563,ENGINEERING,Lead Engineer,L3,200000.0,2020-09-19,True,Regional Office,CEng,Saudi,3,CC-ENG-199,2020-09-19
EMP-000974,PRO00974,Adrian,Matthews,pro00974@company.com,(0118)4960817,PROCUREMENT,Category Manager,L4,1000000.0,2018-06-05,True,Field Camp,,Jordanian,31,CC-PRO-875,2018-06-05
EMP-000975,ENG00975,Melanie,Cunningham,eng00975@company.com,(754)216-4316x704,ENGINEERING,Senior Engineer,L2,50000.0,2018-04-26,True,Site Office A,,Egyptian,24,CC-ENG-781,2018-04-26
EMP-000976,ENG00976,سعد,كانو,eng00976@company.com,422.470.0934x59626,ENGINEERING,Lead Engineer,L3,200000.0,2017-12-26,True,Regional Office,LEED AP,Pakistani,2,CC-ENG-716,2017-12-26
EMP-000977,PRO00977,Matthew,Hancock,pro00977@company.com,(212)207-3465x495,PROCUREMENT,Senior Buyer,L2,50000.0,2015-07-30,True,Site Office B,,Jordanian,33,CC-PRO-523,2015-07-30
EMP-000978,PRJ00978,Gillian,Davis,prj00978@company.com,(308)369-8221x05316,PROJECTS,Project Coordinator,L1,10000.0,2017-03-24,True,Site Office A,PMI-ACP,Jordanian,15,CC-PRJ-721,2017-03-24
EMP-000979,FIN00979,Alexandra,Martinez,fin00979@company.com,329.904.7742x585,FINANCE,AP Specialist,L3,200000.0,2011-10-29,True,Field Camp,,Jordanian,7,CC-FIN-851,2011-10-29
EMP-000980,ENG00980,Jeffrey,كانو,eng00980@company.com,(523)511-6491,ENGINEERING,Lead Engineer,L3,200000.0,2013-03-18,True,Regional Office,,Sudanese,3,CC-ENG-230,2013-03-18
EMP-000981,FIN00981,ياقوت,Carter,fin00981@company.com,0131 496 0798,FINANCE,Accountant,L1,10000.0,2022-04-23,False,Site Office A,,Indian,31,CC-FIN-778,2022-04-23
EMP-000982,FIN00982,Mark,العقيل,fin00982@company.com,465-829-0603x20203,FINANCE,Accountant,L1,10000.0,2013-10-28,True,Warehouse,CFA,Saudi,11,CC-FIN-434,2013-10-28
EMP-000983,CTR00983,Alison,Chavez,ctr00983@company.com,(0909) 879 0539,CONTRACTS,Claims Analyst,L4,1000000.0,2014-12-11,True,Warehouse,,Indian,9,CC-CTR-647,2014-12-11
EMP-000984,PRJ00984,نجدت,Holt,prj00984@company.com,+44191 4960714,PROJECTS,Planner,L2,50000.0,2017-06-19,True,Field Camp,,Bangladeshi,5,CC-PRJ-759,2017-06-19
EMP-000985,ENG00985,Jeremy,Burke,eng00985@company.com,257-487-1584x156,ENGINEERING,Project Engineer,L5,10000000.0,2018-07-24,True,Regional Office,,American,15,CC-ENG-328,2018-07-24
EMP-000986,ENG00986,صائب,Larsen,eng00986@company.com,+1-442-854-7681,ENGINEERING,Engineer,L1,10000.0,2012-07-01,True,Warehouse,,Indian,24,CC-ENG-230,2012-07-01
EMP-000987,LEG00987,Sam,Becker,leg00987@company.com,001-503-458-9298x80858,LEGAL,General Counsel,L6,,2022-12-10,True,Site Office A,,Bangladeshi,35,CC-LEG-294,2022-12-10
EMP-000988,HSE00988,Danny,Griffith,hse00988@company.com,+1-893-928-9634x0646,HSE,Chief Safety Officer,L6,,2017-03-03,True,Regional Office,,Pakistani,34,CC-HSE-779,2017-03-03
EMP-000989,PRJ00989,عزّت,Leblanc,prj00989@company.com,0113 496 0148,PROJECTS,Project Coordinator,L1,10000.0,2018-11-13,True,Regional Office,PMI-ACP,Egyptian,32,CC-PRJ-796,2018-11-13
EMP-000990,FIN00990,Mary,Perez,fin00990@company.com,+1-810-562-2723x626,FINANCE,AP Specialist,L3,200000.0,2013-04-09,True,Regional Office,,Saudi,21,CC-FIN-416,2013-04-09
EMP-000991,FIN00991,سعد,Ramos,fin00991@company.com,+44(0)1154960619,FINANCE,AP Specialist,L3,200000.0,2016-02-19,False,Warehouse,,Egyptian,32,CC-FIN-398,2016-02-19
EMP-000992,PRJ00992,اصيل,Dyer,prj00992@company.com,650-318-4819x737,PROJECTS,Planner,L2,50000.0,2017-06-22,True,Warehouse,,Egyptian,4,CC-PRJ-986,2017-06-22
EMP-000993,HSE00993,إباء,الحجار,hse00993@company.com,340-364-1769x27438,HSE,HSE Manager,L4,1000000.0,2018-10-15,True,Regional Office,,Pakistani,2,CC-HSE-661,2018-10-15
EMP-000994,ENG00994,Jennifer,Smith,eng00994@company.com,+1-376-260-1444x85645,ENGINEERING,Senior Engineer,L2,50000.0,2020-08-14,False,Regional Office,,Sudanese,19,CC-ENG-389,2020-08-14
EMP-000995,PRJ00995,Wendy,العليان,prj00995@company.com,+441174960964,PROJECTS,Project Coordinator,L1,10000.0,2022-04-17,True,Head Office,,Bangladeshi,4,CC-PRJ-970,2022-04-17
EMP-000996,CTR00996,Michael,حجار,ctr00996@company.com,+1-396-398-6091x919,CONTRACTS,Contract Specialist,L2,50000.0,2013-09-02,True,Site Office A,,Jordanian,19,CC-CTR-248,2013-09-02
EMP-000997,PRO00997,مسعود,Allen,pro00997@company.com,(0808) 1570605,PROCUREMENT,Category Manager,L4,1000000.0,2014-05-22,True,Head Office,,Bangladeshi,7,CC-PRO-794,2014-05-22
EMP-000998,HSE00998,Matthew,العجلان,hse00998@company.com,3666039205,HSE,HSE Manager,L4,1000000.0,2018-06-12,False,Site Office A,,Saudi,7,CC-HSE-464,2018-06-12
EMP-000999,CTR00999,Katie,Nguyen,ctr00999@company.com,+44131 4960553,CONTRACTS,Contract Admin,L1,10000.0,2011-03-06,True,Site Office B,,British,28,CC-CTR-252,2011-03-06
EMP-001000,PRJ01000,Stewart,Sloan,prj01000@company.com,+1-742-538-8565x2715,PROJECTS,Planner,L2,50000.0,2010-10-06,True,Site Office A,PRINCE2,American,6,CC-PRJ-896,2010-10-06
