vendor_id,vendor_code,vendor_name,vendor_legal_name,vendor_type,sector_specialization,country,state,city,postal_code,address_line1,address_line2,registration_number,vat_number,tax_id,bank_name,bank_account,swift_code,payment_terms_days,credit_limit_usd,performance_rating,risk_category,prequalification_status,prequalification_expiry_date,iso_certified,hse_rating,minority_owned,small_business,contact_name,contact_email,contact_phone,annual_turnover_usd,years_in_business,created_date,last_updated_date
VND-000785,V00785,Kirby Ltd,"Graham, Davis and Hamilton Ltd.",LABOUR_CONTRACTOR,OIL_GAS,UK,England,Brownville,BB79 6FQ,3160 David Circle Apt. 943,Flat 27J,REG-GB-80717093,VAT401469464334228,TID-721047654,HSBC,GB887167532163361317,HSBCGBXXX,60,18998.62,4.7,LOW,REJECTED,2021-09-27,False,4,False,True,Stephen King,stephen.king@taylor.com,(0116) 496 0361,2050761.05,49,2015-05-31,2022-04-03
VND-000786,V00786,"Cameron, Davies and Taylor",Hardy-Swanson LLC,SUBCONTRACTOR,OIL_GAS,Saudi Arabia,Al Khobar,Shirleychester,58100,24023 Phillip Shores,,REG-SA-90557330,VAT932904541775772,TID-297843502,Standard Chartered,SA189981274392255174,STANSAXXX,90,182450.02,3.7,MEDIUM,APPROVED,2027-09-16,True,5,False,False,Miss Sylvia Harrison,miss.sylvia.harrison@johnson.com,361.376.4040x4655,954577.44,36,2018-08-14,2022-05-17
VND-000787,V00787,Chan-Yoder,"Evans, James and Begum LLC",SUBCONTRACTOR,POWER,UAE,Abu Dhabi,Hallland,TQ42 9HP,7 Aaron Stravenue,,REG-AE-90237479,VAT686947653445397,TID-810256084,ABN AMRO,AE705413845315630930,ABNXAEXXX,60,387779.17,3.2,LOW,APPROVED,2028-09-07,True,4,False,False,Hayley Pace,hayley.pace@higgins.com,0191 4960396,9310285.29,49,2018-10-15,2022-04-05
VND-000788,V00788,Gardiner Inc,"King, Cooper and Pearson LLC",SUPPLIER,CIVIL,Saudi Arabia,Jubail,Port Susanville,LN3 0QG,87309 Williams Road,,REG-SA-13863169,VAT879585862799432,TID-246120626,Citibank,SA677735166811339736,CITISAXXX,60,205499.12,3.9,LOW,REJECTED,2023-09-07,False,5,False,False,James Burns,james.burns@scott.com,677.331.2973,2688418.0,19,2016-05-10,2024-09-07
VND-000789,V00789,Carr Inc,Hernandez-Johnson LLC,SUBCONTRACTOR,CIVIL,UAE,Abu Dhabi,Leeburgh,DE3 9SB,15998 Shah Crescent,,REG-AE-84188433,VAT274853576454827,TID-818764984,Standard Chartered,AE470632365401814442,STANAEXXX,45,127178.58,3.8,MEDIUM,EXPIRED,2020-11-18,False,4,False,True,Christian Jenkins,christian.jenkins@hernandez.org,+441314960790,7856380.68,49,2022-06-29,2022-03-05
VND-000790,V00790,Palmer-Payne,May Inc Inc.,SUBCONTRACTOR,OIL_GAS,USA,Louisiana,East Alexander,HS8Y 5PX,591 Goodwin Hill,,REG-US-15225284,VAT450204417422864,TID-992084063,Deutsche Bank,US696409941475398913,DEUTUSXXX,90,149809.34,4.6,MEDIUM,EXPIRED,2021-09-06,True,3,False,True,Sharon Mercado,sharon.mercado@hall.com,+44(0)116 496 0366,591575.57,25,2022-02-19,2022-10-02
VND-000791,V00791,Lane-Jones,"Turnbull, Thomas and Watson Inc.",SUPPLIER,POWER,USA,Texas,Clarkeburgh,SE3 9HY,67 Morgan Mills,Studio 85,REG-US-66831347,VAT295084286310303,TID-932544766,Deutsche Bank,US946594299202376669,DEUTUSXXX,60,182828.0,2.9,MEDIUM,PENDING,2021-04-23,True,4,False,False,Mrs Kayleigh Walker,mrs.kayleigh.walker@macdonald.com,+44151 496 0491,1510322.72,19,2016-11-18,2023-12-12
VND-000792,V00792,Rasmussen LLC,"Talbot, Saunders and Price Ltd.",OEM,OIL_GAS,UK,Scotland,South Debbiechester,14855,"Flat 98j
Robinson Mill",,REG-GB-79443222,VAT780617191582124,TID-347038098,Standard Chartered,GB964242406628346334,STANGBXXX,45,1101552.37,3.8,MEDIUM,APPROVED,2027-06-15,True,4,False,False,Keith Stewart,keith.stewart@pollard.com,970-740-7936x518,1825777.55,35,2017-09-02,2023-06-12
VND-000793,V00793,Scott and Sons,Hardy-Evans LLC,SUPPLIER,MULTI,Saudi Arabia,Riyadh,South Bethan,01137,8959 Michael Divide Suite 256,,REG-SA-31889463,VAT954694085616383,TID-700696681,ABN AMRO,SA543826928550743509,ABNXSAXXX,60,564541.84,3.3,MEDIUM,PENDING,2023-06-26,True,3,False,False,Sandra Ayala,sandra.ayala@costa.com,(0113)4960098,734162.93,28,2022-02-08,2024-12-07
VND-000794,V00794,Hope-Wilkinson,"Sullivan, Pena and Martinez LLC",OEM,MULTI,Saudi Arabia,Dhahran,Sabrinaside,TR7A 0SB,6143 Monica Bypass Apt. 491,Flat 43y,REG-SA-89445871,VAT762819961100673,TID-465311618,ABN AMRO,SA145359176504718830,ABNXSAXXX,45,138169.24,5.0,MEDIUM,APPROVED,2029-02-18,True,5,False,False,Larry Wolfe,larry.wolfe@harris.com,+44(0)114 496 0638,2496365.5,34,2018-01-27,2022-10-07
VND-000795,V00795,Rice-Thompson,Blake-Burrows Ltd.,LABOUR_CONTRACTOR,OIL_GAS,India,Karnataka,Birchland,E41 2SH,2 Dennis Station,,REG-IN-55194108,VAT640922750599024,TID-990421111,Citibank,IN237069014971103847,CITIINXXX,30,2523729.57,2.4,HIGH,CONDITIONAL,2022-06-04,True,3,False,False,Owen Jones,owen.jones@hicks.com,001-998-321-5900,2016386.39,25,2019-01-08,2024-05-07
VND-000796,V00796,Bailey-Saunders,"Phillips, Hunter and Hall Ltd.",SUPPLIER,MULTI,India,Tamil Nadu,Lake Heather,76094,4576 Knapp Viaduct,,REG-IN-40779634,VAT486360158872746,TID-433790545,JPMorgan Chase,IN833435969850450566,JPMOINXXX,60,375647.71,3.4,LOW,APPROVED,2027-10-07,True,4,False,False,Barry Wells-Smith,barry.wells-smith@price-james.com,0306 999 0657,1610713.36,16,2015-07-06,2022-10-05
VND-000797,V00797,Henry Inc,Mills-Potter Corp.,LABOUR_CONTRACTOR,OIL_GAS,Canada,Saskatchewan,Matthewsview,W8C 2TQ,"Flat 20
Hamilton Squares",,REG-CA-16948541,VAT533880478908823,TID-310305599,Standard Chartered,CA818576264816384936,STANCAXXX,30,85209.98,4.5,LOW,REJECTED,2021-12-19,True,5,True,False,Mrs Heather Parsons,mrs.heather.parsons@lambert.com,+44(0)29 2018 0069,12594593.34,19,2018-08-16,2024-11-14
VND-000798,V00798,Hartley Inc,Martin Inc Inc.,SUBCONTRACTOR,POWER,USA,New York,Bowersbury,74775,11184 Richard Glen,,REG-US-66701893,VAT385672085891013,TID-426465386,ABN AMRO,US348527758670365620,ABNXUSXXX,60,403948.03,2.5,LOW,APPROVED,2027-06-20,False,3,False,False,Dr Andrew Long,dr.andrew.long@rogers.com,(0131) 496 0875,1194889.7,45,2022-08-17,2023-07-31
VND-000799,V00799,Jones-Chavez,Ward-Goddard LLC,SUPPLIER,POWER,Saudi Arabia,Riyadh,Lake Gregory,85719,355 Nolan River,,REG-SA-62093145,VAT600459864666865,TID-677869350,Barclays,SA276170731744577626,BARCSAXXX,90,139227.41,3.9,MEDIUM,APPROVED,2029-02-20,True,3,False,False,Ruth Gilbert,ruth.gilbert@white.org,+449098790338,3482513.77,44,2018-07-06,2022-03-26
VND-000800,V00800,"Jones, Campbell and Thompson","Reynolds, Baker and Coleman Corp.",SUPPLIER,OIL_GAS,Qatar,Al Rayyan,Adamsland,52056,85 Danielle Ramp,,REG-QA-13358421,VAT125362427406387,TID-615415905,Wells Fargo,QA465295377403767687,WELLQAXXX,45,168017.63,4.9,MEDIUM,APPROVED,2028-04-09,False,5,False,False,Vincent Bennett,vincent.bennett@cooper.org,0117 496 0679,2511285.02,10,2019-09-22,2024-08-14
VND-000801,V00801,Walsh-Armstrong,Spencer and Sons Inc.,SUBCONTRACTOR,CIVIL,USA,California,Port Natalieberg,SS6 4LS,16566 Crystal Freeway,,REG-US-98211256,VAT511468272229892,TID-364142429,HSBC,US939406565823445385,HSBCUSXXX,30,702972.56,3.0,MEDIUM,APPROVED,2027-05-29,True,1,False,False,Mr Leon Reed,mr.leon.reed@cox.com,+1-650-282-4326x25381,2046486.69,48,2018-11-01,2023-01-05
VND-000802,V00802,Ramirez-Smith,Mitchell LLC Ltd.,CONSULTANT,MULTI,India,Maharashtra,Lake Troymouth,97166,099 Johnson Greens,Flat 4,REG-IN-21645218,VAT214617849264898,TID-833201681,Citibank,IN201034956119989965,CITIINXXX,60,299291.67,2.2,HIGH,CONDITIONAL,2021-03-16,False,4,False,False,Hazel Robertson,hazel.robertson@thomas.net,509-707-7182,3591586.12,33,2018-07-27,2024-10-25
VND-000803,V00803,Flores-Grant,Williams Group Inc.,SUPPLIER,CIVIL,USA,Texas,Port Molly,38262,6 Rowe Junction,Apt. 929,REG-US-60321883,VAT693070631119938,TID-789239031,HSBC,US854796668290525659,HSBCUSXXX,30,429183.71,4.8,MEDIUM,PENDING,2021-07-19,True,3,False,False,Danny Quinn,danny.quinn@ward-williams.com,+44(0)116 496 0702,4743886.38,50,2021-12-09,2022-05-19
VND-000804,V00804,Bush PLC,"Farrell, Hussain and Williams LLC",LABOUR_CONTRACTOR,OIL_GAS,UAE,Ajman,Brianville,17749,1912 Reed Gardens,Flat 71s,REG-AE-42700268,VAT721229280408027,TID-734346025,BNP Paribas,AE672214051318660474,BNPXAEXXX,45,177680.99,2.0,HIGH,EXPIRED,2022-07-18,False,4,False,False,Sandra Walker,sandra.walker@williams.net,316-222-0659,634716.73,37,2016-01-05,2023-06-03
VND-000805,V00805,"Brown, Soto and Martin",Hernandez-Vaughn LLC,SUPPLIER,CIVIL,UAE,Ras Al Khaimah,Maryborough,SP83 2TW,571 Carolyn Forge Apt. 853,Apt. 090,REG-AE-59186621,VAT669122149367300,TID-824041303,JPMorgan Chase,AE363873518664774131,JPMOAEXXX,60,1639097.27,3.8,LOW,APPROVED,2027-01-28,False,4,False,False,Gillian Gilbert-Harris,gillian.gilbert-harr@goodman.biz,+1-863-325-8677x54658,3064496.25,27,2017-02-08,2022-01-18
VND-000806,V00806,"Kirby, Fuller and Collins","Mitchell, Gray and Wong Ltd.",MANUFACTURER,POWER,UK,England,New Sylvia,KA3N 7PU,85176 Howard Viaduct Suite 965,Flat 0,REG-GB-54331052,VAT224527703466612,TID-504574960,Deutsche Bank,GB582178955990984128,DEUTGBXXX,45,499716.64,3.3,LOW,REJECTED,2023-06-25,False,4,False,False,Toby Day,toby.day@roberts-todd.com,001-337-252-2964x842,446042.03,16,2020-03-02,2023-12-08
VND-000807,V00807,Parker-Brown,Sharpe LLC Corp.,CONSULTANT,CIVIL,Qatar,Al Wakrah,East Mark,E3 2GY,93524 Catherine Expressway,,REG-QA-16982290,VAT761613256739043,TID-889743047,Standard Chartered,QA408146342924219597,STANQAXXX,45,1012800.5,3.9,LOW,EXPIRED,2020-05-09,False,4,False,False,Miss Marilyn Bell,miss.marilyn.bell@ryan.biz,+441134960149,1162576.64,37,2016-02-21,2022-12-22
VND-000808,V00808,"Johnson, Parker and Stewart","Lutz, Carter and Porter Ltd.",SUBCONTRACTOR,CIVIL,Australia,Queensland,New Elliot,41225,"Studio 6
Jenkins Spurs",,REG-AU-58393887,VAT718151509838802,TID-425428778,HSBC,AU621530304407781109,HSBCAUXXX,45,618508.34,3.2,LOW,APPROVED,2028-01-28,True,2,False,False,Jeffrey Lucas,jeffrey.lucas@gibbs.info,(409)743-8682x50855,1184219.01,34,2022-06-11,2023-10-03
VND-000809,V00809,"Perry, Butler and Thompson",Donnelly LLC Corp.,LABOUR_CONTRACTOR,CIVIL,Japan,Aichi,New Lesley,95876,"Flat 33
Dawson Wells",Studio 6,REG-JP-92659260,VAT119443717598347,TID-163214863,BNP Paribas,JP989945206419106166,BNPXJPXXX,60,2682180.95,3.5,LOW,APPROVED,2027-01-10,True,2,False,False,Keith Jefferson,keith.jefferson@murphy.com,8518496180,1486934.09,15,2022-11-16,2024-12-14
VND-000810,V00810,Roberts-Wilson,Reynolds Group Corp.,SUPPLIER,CIVIL,Kuwait,Kuwait City,Toddhaven,BL8 3EX,69347 Richards Unions,,REG-KW-40923033,VAT845400761810000,TID-958620839,BNP Paribas,KW822699620834791005,BNPXKWXXX,60,297845.43,3.2,LOW,APPROVED,2029-01-16,False,3,False,False,Graham Dixon,graham.dixon@lawrence.com,+1-337-879-3980x1220,4885040.35,13,2022-02-10,2023-12-22
VND-000811,V00811,"Tran, Miller and Washington","Carter, Brennan and Rice LLC",LABOUR_CONTRACTOR,CIVIL,UAE,Ajman,New Kathyburgh,32535,2012 Munoz Vista Apt. 177,,REG-AE-61016607,VAT424295989277377,TID-693154395,Wells Fargo,AE127129514520580286,WELLAEXXX,30,432520.08,2.0,HIGH,CONDITIONAL,2021-01-07,True,4,False,False,Christian Carpenter,christian.carpenter@stevens.com,+44141 496 0900,917502.05,21,2015-04-28,2022-12-22
VND-000812,V00812,Mitchell-Vasquez,"Browning, Castillo and Watson S.A.",OEM,CIVIL,Italy,Lazio,Lake Bonnieland,E1H 8TA,82040 Cindy Shoals Apt. 834,,REG-IT-28057280,VAT679636848653874,TID-700075651,Bank of America,IT650418985664301655,BANKITXXX,45,1556648.67,4.4,MEDIUM,APPROVED,2029-02-18,True,3,False,False,Miss Bethany Perry,miss.bethany.perry@horn-moreno.com,(532)416-0059,973009.83,37,2020-07-08,2024-12-23
VND-000813,V00813,"Ward, Harris and Hill",Rodriguez Group Ltd.,LABOUR_CONTRACTOR,MULTI,India,Gujarat,New Donaldberg,22451,"Studio 01V
Joanne Mission",,REG-IN-38765416,VAT118775487930347,TID-322602250,JPMorgan Chase,IN119011386047947199,JPMOINXXX,60,1119479.42,2.5,LOW,APPROVED,2027-09-21,True,2,False,False,Kimberley Cooper,kimberley.cooper@lynch.com,767-386-2902,879493.94,38,2018-09-10,2022-09-06
VND-000814,V00814,"Vincent, Campbell and Nunez",Jones LLC Ltd.,SUBCONTRACTOR,CIVIL,Australia,New South Wales,New Patricia,E98 1BP,5084 Martin Highway Suite 770,,REG-AU-26924127,VAT922081039266149,TID-522885914,HSBC,AU385347283951673095,HSBCAUXXX,60,103391.74,4.1,LOW,APPROVED,2027-09-19,True,4,False,False,Mr Robin Williams,mr.robin.williams@jackson.org,884.667.9700x8307,5837274.46,37,2020-07-14,2022-01-17
VND-000815,V00815,Smith Inc,"Taylor, Lopez and Johnson Corp.",LABOUR_CONTRACTOR,OIL_GAS,Kuwait,Ahmadi,West Denisebury,98989,40636 Charles River,,REG-KW-56016286,VAT702555681212115,TID-881139745,Wells Fargo,KW752282801832353068,WELLKWXXX,60,897146.7,2.7,MEDIUM,APPROVED,2029-01-01,True,4,False,False,Mrs Patricia Stephenson,mrs.patricia.stephen@jackson-davidson.info,(302)340-6511x747,2034550.4,31,2018-05-05,2024-05-15
VND-000816,V00816,Walters-Daniels,Parkin Ltd Ltd.,SUPPLIER,CIVIL,UK,Northern Ireland,Lake Lisaview,32804,14567 Marshall Mall,,REG-GB-47102357,VAT172476223775406,TID-857797684,JPMorgan Chase,GB681353175559289748,JPMOGBXXX,60,233097.44,2.4,HIGH,PENDING,2022-12-14,False,3,False,False,Dr Glen Williams,dr.glen.williams@yates.com,001-252-449-6017,1227161.29,29,2022-02-18,2023-08-20
VND-000817,V00817,Hayes-Sawyer,Padilla-Bell Corp.,SUPPLIER,POWER,Oman,Al Batinah,Hendersonmouth,SE25 2BZ,489 Leonard Lake,,REG-OM-11065188,VAT736948158940990,TID-321775901,Standard Chartered,OM404965515641967896,STANOMXXX,60,544203.72,4.0,LOW,APPROVED,2027-04-25,True,3,False,False,Karen Meza,karen.meza@wilkerson.com,+441164960729,4032726.74,8,2018-12-08,2024-10-29
VND-000818,V00818,Hussain-Hussain,"Davison, Edwards and Roberts LLC",SUBCONTRACTOR,POWER,Saudi Arabia,Dhahran,Lake Jenny,89279,835 Coles Key,,REG-SA-46855423,VAT993550800881446,TID-319023229,Wells Fargo,SA143492766809846018,WELLSAXXX,60,143052.95,4.9,MEDIUM,APPROVED,2026-04-24,True,3,False,False,Terry Brown,terry.brown@lawrence.com,001-539-718-8676x227,13926622.14,9,2017-03-16,2023-09-07
VND-000819,V00819,Marshall-Smith,Vazquez-Anderson Corp.,LABOUR_CONTRACTOR,OIL_GAS,Canada,Saskatchewan,Port Larry,S36 8XS,57044 Cox Union,,REG-CA-63027777,VAT884488340161735,TID-951808336,HSBC,CA365392609674627205,HSBCCAXXX,60,75724.91,3.6,LOW,PENDING,2020-08-07,True,4,False,True,Lydia Brown,lydia.brown@coleman-sanchez.com,001-643-644-2111x7549,680182.81,43,2018-05-09,2022-05-09
VND-000820,V00820,Mitchell-Graham,Hanson Inc Ltd.,SUPPLIER,OIL_GAS,India,Gujarat,Hartburgh,33488,"Flat 99
Coleman Mill",,REG-IN-39198277,VAT783805790743424,TID-498122543,Deutsche Bank,IN435383077558212626,DEUTINXXX,45,429796.48,2.6,MEDIUM,APPROVED,2029-02-25,True,5,False,False,Kim Evans,kim.evans@smith-griffiths.com,739-398-7591x53007,6044370.33,22,2019-06-17,2024-09-05
VND-000821,V00821,Ramsey Inc,Nguyen-Gonzalez Corp.,CONSULTANT,POWER,Oman,Dhofar,Naomiland,33399,"Flat 78
Singh Inlet",,REG-OM-37650014,VAT212939052058031,TID-561112019,Citibank,OM539817755129441492,CITIOMXXX,60,1674939.03,3.4,LOW,PENDING,2022-11-30,True,4,False,False,Karen Carroll,karen.carroll@morgan.net,001-801-546-0669x6106,350545.89,48,2018-02-02,2022-12-31
VND-000822,V00822,Stone Inc,Baker LLC Inc.,LABOUR_CONTRACTOR,OIL_GAS,USA,Oklahoma,Lyndaville,14588,23160 Renee Trace Apt. 272,,REG-US-88149963,VAT964333244427462,TID-757657770,Deutsche Bank,US104943436877156922,DEUTUSXXX,45,183587.86,3.5,LOW,PENDING,2022-04-09,True,3,False,False,Rebecca Stone,rebecca.stone@andrews.com,+44(0)306 9990832,3094125.89,49,2015-08-09,2024-09-24
VND-000823,V00823,Higgins Inc,"Butler, Woods and Arnold LLC",SUPPLIER,OIL_GAS,UAE,Dubai,North Angela,37976,2460 Walker Overpass Apt. 386,,REG-AE-63860348,VAT216935872937974,TID-339713698,Barclays,AE537349431487225578,BARCAEXXX,30,357093.86,4.1,MEDIUM,APPROVED,2029-01-07,False,4,False,False,Michael Kelley,michael.kelley@johnson-murray.biz,001-959-852-8599x475,87868.89,24,2018-11-04,2023-07-08
VND-000824,V00824,Wood and Sons,Williams-Jones Ltd.,SUPPLIER,CIVIL,India,Gujarat,Parkhaven,SK8B 0LJ,6028 Saunders Roads,,REG-IN-95936261,VAT974477321208939,TID-307679625,Wells Fargo,IN900957947581660284,WELLINXXX,60,709101.69,3.6,LOW,APPROVED,2027-08-15,True,3,False,False,Alyssa Edwards,alyssa.edwards@jones.com,0289018660,3248849.35,18,2019-08-09,2022-12-10
VND-000825,V00825,Collins-Rios,McCarthy Ltd LLC,SUPPLIER,CIVIL,UAE,Dubai,West Mohammad,69496,5940 Mcgrath Rest,,REG-AE-60044865,VAT963098219078949,TID-532097294,Citibank,AE464797341855950837,CITIAEXXX,30,212250.07,4.4,LOW,PENDING,2022-08-03,False,3,False,False,Mrs June Rose,mrs.june.rose@miller.net,865-735-2437x79507,4524045.01,6,2015-06-01,2022-09-09
VND-000826,V00826,Keller LLC,Murphy-Wright Ltd.,SUBCONTRACTOR,CIVIL,India,Maharashtra,Wheelerfort,21183,496 Shaw Fords,,REG-IN-83776431,VAT991105944623319,TID-728543944,Bank of America,IN950786928551621593,BANKINXXX,45,82811.35,4.3,MEDIUM,APPROVED,2028-07-14,True,4,False,True,Edward Wood,edward.wood@jones-jackson.com,+44161 4960499,236653.57,48,2019-10-04,2024-06-30
VND-000827,V00827,Gregory-Quinn,Thomas-Elliott Corp.,SUPPLIER,CIVIL,Canada,Ontario,North Lori,L9 6JP,1426 Andrew Circle Suite 206,,REG-CA-91013957,VAT448905350238669,TID-277133568,JPMorgan Chase,CA162883413351390143,JPMOCAXXX,45,334041.16,3.7,MEDIUM,APPROVED,2027-07-22,True,2,False,False,Karen Williams-Howard,karen.williams-howar@ward.com,946.511.8978,1813611.16,32,2020-07-10,2023-09-27
VND-000828,V00828,Harris Ltd,Roberts Group Ltd.,SUPPLIER,POWER,UK,Northern Ireland,New Antony,08516,"Flat 18P
Smith Shoal",,REG-GB-65711169,VAT630161011122154,TID-969492635,HSBC,GB953007356582608252,HSBCGBXXX,30,338601.96,3.7,MEDIUM,EXPIRED,2023-12-20,False,3,False,False,Ms Lydia Lloyd,ms.lydia.lloyd@garcia-best.com,0114 4960209,888960.47,9,2021-08-18,2023-06-26
VND-000829,V00829,Miller-Murphy,Gill-Murphy LLC,SUPPLIER,MULTI,UAE,Abu Dhabi,East Thomasside,HS4 9BH,543 Vaughan Stravenue,,REG-AE-45447698,VAT808320118816188,TID-392968725,ABN AMRO,AE672526119789259465,ABNXAEXXX,30,209518.35,3.5,MEDIUM,REJECTED,2023-12-04,False,2,False,False,Melinda Jones,melinda.jones@washington-bray.biz,502-569-3955,543436.2,18,2019-03-27,2024-02-02
VND-000830,V00830,Taylor-Flynn,Johnson-Bennett Ltd.,SUPPLIER,CIVIL,UK,Wales,East Hayley,51030,"Studio 15O
Joel Inlet",,REG-GB-20773816,VAT530094847479151,TID-820223816,HSBC,GB735203881937684184,HSBCGBXXX,45,199451.85,4.0,LOW,APPROVED,2026-06-10,True,3,False,False,Sherry Harris,sherry.harris@dickson-meyer.com,(0151) 496 0216,4449190.55,9,2016-07-05,2022-12-06
VND-000831,V00831,Jackson-Johnson,Knight-Bryan Corp.,SUPPLIER,MULTI,Canada,Alberta,Lake Conor,97563,71 Karen Plains,,REG-CA-60629134,VAT933683837037259,TID-748218072,Standard Chartered,CA690876477090676183,STANCAXXX,60,125708.12,3.8,LOW,APPROVED,2028-12-28,True,3,True,False,Shawn Snow,shawn.snow@holloway.com,+1-748-389-1994,886982.17,31,2019-03-09,2022-01-06
VND-000832,V00832,Jones-Wood,Summers Inc Inc.,SUPPLIER,MULTI,USA,Texas,Sarashire,S78 5LU,977 Duran Crossing,,REG-US-24654999,VAT790036269715299,TID-189458319,ABN AMRO,US481869303264564967,ABNXUSXXX,90,228075.26,4.3,LOW,APPROVED,2028-02-04,True,4,False,False,Melody Hill,melody.hill@watkins.com,0141 496 0709,1145523.88,50,2019-07-02,2022-03-17
VND-000833,V00833,"Wright, Gutierrez and Walker",Dixon Group LLC,SUBCONTRACTOR,POWER,Saudi Arabia,Al Khobar,Henrymouth,W9 1RL,"Flat 27w
Miah Stravenue",,REG-SA-87789531,VAT623034207820532,TID-111569188,ABN AMRO,SA282519701815891368,ABNXSAXXX,90,935723.95,3.8,LOW,APPROVED,2027-04-07,True,1,True,False,Susan Wolfe,susan.wolfe@collins.com,(886)878-5150,1478902.88,12,2020-03-08,2023-07-22
VND-000834,V00834,King-Fowler,Armstrong Group Ltd.,SUBCONTRACTOR,MULTI,Australia,New South Wales,Michaelmouth,N5B 1DJ,3224 Velazquez Pass Apt. 569,,REG-AU-93424048,VAT193091864705618,TID-104575998,Wells Fargo,AU978754802933583843,WELLAUXXX,90,90454.29,1.5,HIGH,CONDITIONAL,2022-07-07,False,4,True,True,Holly Perry,holly.perry@taylor.net,(0114)4960921,976417.47,20,2019-07-31,2024-01-12
VND-000835,V00835,Martin-Sims,"Ryan, Bradshaw and Murray LLC",SUPPLIER,MULTI,Saudi Arabia,Jeddah,Bergermouth,DL6W 2QY,2301 Timothy Lodge Apt. 176,Apt. 919,REG-SA-39601323,VAT610927603992324,TID-207337954,Citibank,SA114012833195589799,CITISAXXX,60,2009674.06,4.5,MEDIUM,PENDING,2020-06-15,True,5,False,False,Bruce Shaw,bruce.shaw@rogers.net,01184960708,6473887.91,36,2020-07-11,2024-10-06
VND-000836,V00836,Miller PLC,Murphy-Gilbert Corp.,SUPPLIER,MULTI,Canada,Ontario,Ericfurt,B4 0HG,3 Mohammad Trafficway,,REG-CA-64185284,VAT623305075281370,TID-816434001,Deutsche Bank,CA681648389533768418,DEUTCAXXX,45,261908.58,3.6,LOW,APPROVED,2026-05-03,False,3,False,False,Chris Lee,chris.lee@stone.com,001-474-263-5235x611,738313.97,29,2019-11-20,2022-05-05
VND-000837,V00837,Washington-Morrison,Rios and Sons Ltd.,LABOUR_CONTRACTOR,POWER,UK,Northern Ireland,Lake Meganshire,84065,"Studio 6
Deborah Run",,REG-GB-15796754,VAT441675757968240,TID-852595857,HSBC,GB783324967574510484,HSBCGBXXX,30,25205.49,3.9,MEDIUM,APPROVED,2026-12-09,False,4,True,True,Brett Robinson,brett.robinson@jones.com,01614960281,3304301.31,39,2019-12-03,2023-03-21
VND-000838,V00838,Henry and Sons,"Thompson, Beck and Ramirez Inc.",SUPPLIER,CIVIL,USA,Oklahoma,South Stephanie,SM3X 3FL,756 Burke Prairie,,REG-US-55824683,VAT268725476673568,TID-649472420,Bank of America,US634761110797647545,BANKUSXXX,45,841316.71,4.5,MEDIUM,PENDING,2020-11-06,False,3,False,False,Douglas White,douglas.white@harris.info,0114 496 0305,329378.02,15,2021-05-04,2024-07-22
VND-000839,V00839,"Shaw, Jackson and Smith","Kelly, Lloyd and Greene Ltd.",SUPPLIER,MULTI,India,Gujarat,Duffymouth,43493,777 Adams Corners Apt. 616,,REG-IN-93858663,VAT594305450558753,TID-740104092,Wells Fargo,IN145606699261382687,WELLINXXX,45,225013.32,4.2,MEDIUM,APPROVED,2026-07-06,True,4,False,False,Scott Sanders,scott.sanders@sweeney-dean.net,(0151) 4960652,1261601.13,46,2019-03-15,2024-08-17
VND-000840,V00840,"Taylor, Murphy and Lee","Davis, Jackson and Doyle Inc.",SUBCONTRACTOR,CIVIL,USA,California,Lake Stacey,BS38 5PA,595 Garner Passage,,REG-US-42461414,VAT986975393980993,TID-253649806,Standard Chartered,US345128962206824323,STANUSXXX,45,159211.67,2.9,HIGH,PENDING,2021-05-31,True,3,False,True,Ruth Lynch,ruth.lynch@murray.com,(639)359-3601,2700366.29,22,2017-06-02,2023-04-16
VND-000841,V00841,"Joseph, Pierce and Dunn",Caldwell Inc S.A.,OEM,POWER,Italy,Lazio,Johnsonfurt,21202,7637 Sheryl Flats Suite 344,,REG-IT-42539759,VAT905471648624525,TID-996192501,HSBC,IT536952357865294128,HSBCITXXX,45,5000000.0,4.9,MEDIUM,REJECTED,2022-02-22,True,4,False,False,Erin Hall,erin.hall@schmidt.info,(656)570-7190x5657,4142149.48,21,2015-07-18,2022-03-09
VND-000842,V00842,"Morgan, Edwards and Parker",Scott-Lawrence S.A.,SUPPLIER,OIL_GAS,France,Île-de-France,Jonesmouth,S8B 2PH,266 Leslie Park,Apt. 958,REG-FR-14008222,VAT727273443818635,TID-555563637,Wells Fargo,FR520425542805376425,WELLFRXXX,60,766789.73,3.4,LOW,REJECTED,2023-07-29,False,5,False,False,Dr Caroline Foster,dr.caroline.foster@king-harper.org,201-246-1597x0001,5802760.15,33,2021-03-05,2024-12-21
VND-000843,V00843,Rodriguez PLC,"Fields, Johnson and Munoz LLC",SUBCONTRACTOR,OIL_GAS,UAE,Dubai,New Kathleen,S7B 2EH,2842 Mccoy Cove Apt. 903,,REG-AE-20239291,VAT738817585954430,TID-489009216,Deutsche Bank,AE998663992879872873,DEUTAEXXX,90,2102278.81,3.3,LOW,APPROVED,2026-12-01,False,3,False,False,Lynn Williams-Reed,lynn.williams-reed@parker.biz,+44(0)20 7496 0409,2635919.54,35,2019-08-02,2022-12-22
